Date,Description,Amount,Transaction Type,Category,Account Name
12-27-2020,Lyft,15.98,debit,Travel expenses,Credit Card
12-27-2020,AMC Boston,60.94,debit,Entertainment,Credit Card
12-27-2020,Boston Shawarma,52.05,debit,Restaurants,Credit Card
12-27-2020,Uber,19.27,debit,Travel expenses,Credit Card
12-27-2020,Credit Transaction,12.49,credit,Cashback Rewards,Savings
12-28-2020,Trader Joes,185.56,debit,Grocery shopping,Credit Card
12-28-2020,Ace Hardware,205.93,debit,Grocery shopping,Credit Card
12-28-2020,Market Basket,243.52,debit,Grocery shopping,Credit Card
12-28-2020,Stop and Shop,241.81,debit,Grocery shopping,Credit Card
12-29-2020,Market Basket,209.9,debit,Grocery shopping,Credit Card
12-29-2020,Mall,60.04,debit,Shopping,Credit Card
12-29-2020,Credit Transaction,19.38,credit,Cashback Rewards,Savings
12-29-2020,Karaoke,22.83,debit,Entertainment,Credit Card
12-29-2020,MBTA,27.22,debit,Travel expenses,Credit Card
12-30-2020,MBTA,18.22,debit,Travel expenses,Credit Card
12-30-2020,Amazon,53.83,debit,Shopping,Credit Card
12-30-2020,Boston Shawarma,46.91,debit,Restaurants,Credit Card
12-30-2020,Ace Hardware,203.43,debit,Grocery shopping,Credit Card
12-31-2020,Trader Joes,249.02,debit,Grocery shopping,Credit Card
12-31-2020,Amazon,35.31,debit,Shopping,Credit Card
12-31-2020,Stop and Shop,175.71,debit,Grocery shopping,Credit Card
12-31-2020,Mall,38.32,debit,Shopping,Credit Card
01-01-2021,Karaoke,70.54,debit,Entertainment,Credit Card
01-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
01-01-2021,Eversource Electricity,64.52,debit,Utilities,Checking
01-01-2021,National Grid Gas,66.78,debit,Utilities,Checking
01-01-2021,Heating fuel,157.47,debit,Utilities,Checking
01-01-2021,Trader Joes,252.8,debit,Grocery shopping,Credit Card
01-01-2021,Market Basket,183.59,debit,Grocery shopping,Credit Card
01-01-2021,Stop and Shop,244.6,debit,Grocery shopping,Credit Card
01-02-2021,Lyft,17.41,debit,Travel expenses,Credit Card
01-03-2021,Boston Shawarma,40.45,debit,Restaurants,Credit Card
01-04-2021,Boston Halal,53.85,debit,Restaurants,Credit Card
01-04-2021,Mama-cita,52.78,debit,Restaurants,Credit Card
01-04-2021,Boston Shawarma,52.6,debit,Restaurants,Credit Card
01-04-2021,Karaoke,71.44,debit,Entertainment,Credit Card
01-05-2021,StandUp show,65.37,debit,Entertainment,Credit Card
01-05-2021,Ace Hardware,255.62,debit,Grocery shopping,Credit Card
01-05-2021,AMC Boston,58.84,debit,Entertainment,Credit Card
01-05-2021,Lyft,24.22,debit,Travel expenses,Credit Card
01-05-2021,Mall,41.68,debit,Shopping,Credit Card
01-06-2021,Boston Halal,34.38,debit,Restaurants,Credit Card
01-06-2021,AMC Boston,49.5,debit,Entertainment,Credit Card
01-06-2021,Credit Transaction,5.72,credit,Cashback Rewards,Savings
01-07-2021,Mall,74.12,debit,Shopping,Credit Card
01-07-2021,Mama-cita,64.94,debit,Restaurants,Credit Card
01-07-2021,Market Basket,238.97,debit,Grocery shopping,Credit Card
01-07-2021,Credit Transaction,5.98,credit,Cashback Rewards,Savings
01-07-2021,MBTA,11.04,debit,Travel expenses,Credit Card
01-07-2021,Uber,21.61,debit,Travel expenses,Credit Card
01-08-2021,Lyft,11.05,debit,Travel expenses,Credit Card
01-08-2021,Temu,54.46,debit,Shopping,Credit Card
01-08-2021,Mama-cita,34.18,debit,Restaurants,Credit Card
01-08-2021,MBTA,19.07,debit,Travel expenses,Credit Card
01-08-2021,Trader Joes,202.43,debit,Grocery shopping,Credit Card
01-08-2021,Ice skating,42.04,debit,Entertainment,Credit Card
01-09-2021,Market Basket,200.1,debit,Grocery shopping,Credit Card
01-09-2021,Ace Hardware,220.23,debit,Grocery shopping,Credit Card
01-10-2021,Ace Hardware,180.37,debit,Grocery shopping,Credit Card
01-10-2021,Dominos,57.92,debit,Restaurants,Credit Card
01-10-2021,Trader Joes,168.19,debit,Grocery shopping,Credit Card
01-11-2021,Dominos,47.52,debit,Restaurants,Credit Card
01-11-2021,Amazon,63.83,debit,Shopping,Credit Card
01-11-2021,Boston Shawarma,26.8,debit,Restaurants,Credit Card
01-12-2021,Karaoke,57.29,debit,Entertainment,Credit Card
01-12-2021,Temu,75.64,debit,Shopping,Credit Card
01-12-2021,Stop and Shop,244.61,debit,Grocery shopping,Credit Card
01-13-2021,Uber,10.94,debit,Travel expenses,Credit Card
01-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
01-14-2021,Boston Halal,33.01,debit,Restaurants,Credit Card
01-16-2021,Karaoke,26.65,debit,Entertainment,Credit Card
01-16-2021,Trader Joes,252.82,debit,Grocery shopping,Credit Card
01-16-2021,Lyft,12.56,debit,Travel expenses,Credit Card
01-17-2021,Dominos,36.73,debit,Restaurants,Credit Card
01-17-2021,Ace Hardware,242.27,debit,Grocery shopping,Credit Card
01-18-2021,Uber,19.07,debit,Travel expenses,Credit Card
01-18-2021,StandUp show,50.36,debit,Entertainment,Credit Card
01-18-2021,Lyft,29.92,debit,Travel expenses,Credit Card
01-19-2021,Lyft,22.41,debit,Travel expenses,Credit Card
01-20-2021,Credit Transaction,13.72,credit,Cashback Rewards,Savings
01-20-2021,Trader Joes,228.08,debit,Grocery shopping,Credit Card
01-20-2021,Stop and Shop,250.63,debit,Grocery shopping,Credit Card
01-20-2021,MBTA,19.17,debit,Travel expenses,Credit Card
01-20-2021,Boston Halal,78.37,debit,Restaurants,Credit Card
01-21-2021,Market Basket,240.84,debit,Grocery shopping,Credit Card
01-21-2021,Trader Joes,200.06,debit,Grocery shopping,Credit Card
01-21-2021,Boston Halal,70.39,debit,Restaurants,Credit Card
01-21-2021,Stop and Shop,183.47,debit,Grocery shopping,Credit Card
01-22-2021,Market Basket,206,debit,Grocery shopping,Credit Card
01-22-2021,Ace Hardware,258.43,debit,Grocery shopping,Credit Card
01-22-2021,Temu,60.69,debit,Shopping,Credit Card
01-22-2021,Trader Joes,250,debit,Grocery shopping,Credit Card
01-23-2021,AMC Boston,62.89,debit,Entertainment,Credit Card
01-23-2021,Lyft,13.91,debit,Travel expenses,Credit Card
01-24-2021,Mama-cita,60.72,debit,Restaurants,Credit Card
01-24-2021,StandUp show,54.74,debit,Entertainment,Credit Card
01-25-2021,Stop and Shop,217.72,debit,Grocery shopping,Credit Card
01-25-2021,Credit Transaction,166.62,credit,Dividends,Savings
01-25-2021,Ice skating,68.6,debit,Entertainment,Credit Card
01-26-2021,Dominos,83.26,debit,Restaurants,Credit Card
01-26-2021,Mama-cita,47.97,debit,Restaurants,Credit Card
01-26-2021,Amazon,30.06,debit,Shopping,Credit Card
01-26-2021,Boston Shawarma,69.57,debit,Restaurants,Credit Card
01-27-2021,Amazon,26.3,debit,Shopping,Credit Card
01-27-2021,Mall,59.89,debit,Shopping,Credit Card
01-27-2021,Temu,46.81,debit,Shopping,Credit Card
01-28-2021,Market Basket,247.3,debit,Grocery shopping,Credit Card
01-28-2021,Karaoke,21.58,debit,Entertainment,Credit Card
01-28-2021,Trader Joes,174.58,debit,Grocery shopping,Credit Card
01-28-2021,Mama-cita,36.7,debit,Restaurants,Credit Card
01-29-2021,Mama-cita,34.13,debit,Restaurants,Credit Card
01-30-2021,Temu,56.22,debit,Shopping,Credit Card
01-30-2021,Mama-cita,41.92,debit,Restaurants,Credit Card
01-30-2021,Dominos,65.36,debit,Restaurants,Credit Card
01-30-2021,Market Basket,212.08,debit,Grocery shopping,Credit Card
01-31-2021,Temu,28.53,debit,Shopping,Credit Card
01-31-2021,Market Basket,217.52,debit,Grocery shopping,Credit Card
01-31-2021,Ace Hardware,170.33,debit,Grocery shopping,Credit Card
02-01-2021,Boston Shawarma,63.84,debit,Restaurants,Credit Card
02-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
02-01-2021,Eversource Electricity,53.32,debit,Utilities,Checking
02-01-2021,National Grid Gas,76.04,debit,Utilities,Checking
02-01-2021,Heating fuel,224.55,debit,Utilities,Checking
02-01-2021,MBTA,13.29,debit,Travel expenses,Credit Card
02-01-2021,Boston Halal,70.16,debit,Restaurants,Credit Card
02-01-2021,Uber,22.4,debit,Travel expenses,Credit Card
02-02-2021,Ice skating,51.49,debit,Entertainment,Credit Card
02-03-2021,Boston Shawarma,48.67,debit,Restaurants,Credit Card
02-03-2021,Boston Halal,64.32,debit,Restaurants,Credit Card
02-03-2021,Ice skating,61.95,debit,Entertainment,Credit Card
02-03-2021,Market Basket,159.43,debit,Grocery shopping,Credit Card
02-03-2021,Trader Joes,159.85,debit,Grocery shopping,Credit Card
02-04-2021,Temu,74.22,debit,Shopping,Credit Card
02-04-2021,Boston Halal,33.36,debit,Restaurants,Credit Card
02-05-2021,Trader Joes,218.02,debit,Grocery shopping,Credit Card
02-06-2021,Market Basket,256.22,debit,Grocery shopping,Credit Card
02-06-2021,Credit Transaction,18.35,credit,Cashback Rewards,Savings
02-06-2021,Boston Shawarma,61.49,debit,Restaurants,Credit Card
02-07-2021,Dominos,48.6,debit,Restaurants,Credit Card
02-07-2021,Credit Transaction,13.61,credit,Cashback Rewards,Savings
02-07-2021,Boston Halal,37.21,debit,Restaurants,Credit Card
02-07-2021,Uber,28.12,debit,Travel expenses,Credit Card
02-07-2021,Lyft,19.47,debit,Travel expenses,Credit Card
02-08-2021,Dominos,73.85,debit,Restaurants,Credit Card
02-08-2021,Market Basket,237.37,debit,Grocery shopping,Credit Card
02-08-2021,Mall,82.67,debit,Shopping,Credit Card
02-08-2021,Boston Shawarma,65.42,debit,Restaurants,Credit Card
02-09-2021,Stop and Shop,251.91,debit,Grocery shopping,Credit Card
02-09-2021,Market Basket,200.12,debit,Grocery shopping,Credit Card
02-09-2021,Amazon,52.22,debit,Shopping,Credit Card
02-09-2021,Ice skating,27.63,debit,Entertainment,Credit Card
02-10-2021,Boston Shawarma,41.43,debit,Restaurants,Credit Card
02-10-2021,Amazon,50.6,debit,Shopping,Credit Card
02-10-2021,Dominos,62.14,debit,Restaurants,Credit Card
02-11-2021,Ice skating,41.06,debit,Entertainment,Credit Card
02-11-2021,Stop and Shop,235.6,debit,Grocery shopping,Credit Card
02-12-2021,Uber,22.54,debit,Travel expenses,Credit Card
02-12-2021,Amazon,51.99,debit,Shopping,Credit Card
02-12-2021,Ace Hardware,252.42,debit,Grocery shopping,Credit Card
02-12-2021,Temu,69.83,debit,Shopping,Credit Card
02-12-2021,Market Basket,187.52,debit,Grocery shopping,Credit Card
02-12-2021,MBTA,24.65,debit,Travel expenses,Credit Card
02-12-2021,Lyft,22.25,debit,Travel expenses,Credit Card
02-13-2021,Stop and Shop,240.14,debit,Grocery shopping,Credit Card
02-13-2021,Ice skating,52.76,debit,Entertainment,Credit Card
02-13-2021,Uber,21.44,debit,Travel expenses,Credit Card
02-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
02-13-2021,Karaoke,64.85,debit,Entertainment,Credit Card
02-14-2021,Uber,28.42,debit,Travel expenses,Credit Card
02-14-2021,Ice skating,21,debit,Entertainment,Credit Card
02-14-2021,AMC Boston,44.88,debit,Entertainment,Credit Card
02-14-2021,Stop and Shop,156.73,debit,Grocery shopping,Credit Card
02-15-2021,Boston Halal,75.69,debit,Restaurants,Credit Card
02-15-2021,Ace Hardware,192.01,debit,Grocery shopping,Credit Card
02-15-2021,Trader Joes,233.19,debit,Grocery shopping,Credit Card
02-15-2021,Boston Shawarma,56.22,debit,Restaurants,Credit Card
02-15-2021,Stop and Shop,254.4,debit,Grocery shopping,Credit Card
02-15-2021,Credit Transaction,15.65,credit,Cashback Rewards,Savings
02-16-2021,MBTA,17.82,debit,Travel expenses,Credit Card
02-16-2021,StandUp show,31.08,debit,Entertainment,Credit Card
02-16-2021,Mall,76.55,debit,Shopping,Credit Card
02-17-2021,Trader Joes,158.99,debit,Grocery shopping,Credit Card
02-17-2021,MBTA,19.23,debit,Travel expenses,Credit Card
02-17-2021,Lyft,28.69,debit,Travel expenses,Credit Card
02-17-2021,Boston Shawarma,77.1,debit,Restaurants,Credit Card
02-18-2021,Boston Shawarma,56.72,debit,Restaurants,Credit Card
02-18-2021,Boston Halal,59.82,debit,Restaurants,Credit Card
02-18-2021,Ice skating,47.04,debit,Entertainment,Credit Card
02-19-2021,Stop and Shop,171.57,debit,Grocery shopping,Credit Card
02-19-2021,Mama-cita,71.4,debit,Restaurants,Credit Card
02-19-2021,Dominos,53.64,debit,Restaurants,Credit Card
02-19-2021,Lyft,13.67,debit,Travel expenses,Credit Card
02-19-2021,Boston Halal,65.94,debit,Restaurants,Credit Card
02-19-2021,Boston Shawarma,51.86,debit,Restaurants,Credit Card
02-20-2021,Dominos,77.9,debit,Restaurants,Credit Card
02-20-2021,Ice skating,42.26,debit,Entertainment,Credit Card
02-20-2021,Stop and Shop,166.97,debit,Grocery shopping,Credit Card
02-20-2021,Mall,51.07,debit,Shopping,Credit Card
02-20-2021,Amazon,56.6,debit,Shopping,Credit Card
02-20-2021,Temu,77.4,debit,Shopping,Credit Card
02-21-2021,Boston Halal,34.41,debit,Restaurants,Credit Card
02-21-2021,Ace Hardware,175.62,debit,Grocery shopping,Credit Card
02-21-2021,MBTA,23.37,debit,Travel expenses,Credit Card
02-21-2021,StandUp show,38.83,debit,Entertainment,Credit Card
02-21-2021,Dominos,41.67,debit,Restaurants,Credit Card
02-21-2021,Karaoke,38.81,debit,Entertainment,Credit Card
02-22-2021,Stop and Shop,178.55,debit,Grocery shopping,Credit Card
02-22-2021,Market Basket,167.96,debit,Grocery shopping,Credit Card
02-22-2021,Ace Hardware,162.18,debit,Grocery shopping,Credit Card
02-22-2021,Karaoke,37.47,debit,Entertainment,Credit Card
02-23-2021,Stop and Shop,232.78,debit,Grocery shopping,Credit Card
02-23-2021,Dominos,49.5,debit,Restaurants,Credit Card
02-23-2021,Boston Shawarma,56.57,debit,Restaurants,Credit Card
02-23-2021,Market Basket,242.15,debit,Grocery shopping,Credit Card
02-23-2021,Mama-cita,60.27,debit,Restaurants,Credit Card
02-25-2021,Market Basket,178.68,debit,Grocery shopping,Credit Card
02-25-2021,Credit Transaction,80,credit,Dividends,Savings
02-25-2021,AMC Boston,36.11,debit,Entertainment,Credit Card
02-25-2021,Stop and Shop,239.54,debit,Grocery shopping,Credit Card
02-25-2021,Temu,37.79,debit,Shopping,Credit Card
02-25-2021,MBTA,21.09,debit,Travel expenses,Credit Card
02-26-2021,Market Basket,176.3,debit,Grocery shopping,Credit Card
02-27-2021,Lyft,25.19,debit,Travel expenses,Credit Card
02-27-2021,Ice skating,59.85,debit,Entertainment,Credit Card
02-27-2021,Mall,42.17,debit,Shopping,Credit Card
02-28-2021,Boston Halal,50.76,debit,Restaurants,Credit Card
02-28-2021,MBTA,19.73,debit,Travel expenses,Credit Card
02-28-2021,Uber,19.79,debit,Travel expenses,Credit Card
02-28-2021,Lyft,15.2,debit,Travel expenses,Credit Card
03-01-2021,Ace Hardware,202.36,debit,Grocery shopping,Credit Card
03-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
03-01-2021,Eversource Electricity,51,debit,Utilities,Checking
03-01-2021,National Grid Gas,66.89,debit,Utilities,Checking
03-01-2021,Heating fuel,200.18,debit,Utilities,Checking
03-01-2021,Stop and Shop,239.14,debit,Grocery shopping,Credit Card
03-01-2021,MBTA,16.87,debit,Travel expenses,Credit Card
03-01-2021,Boston Halal,40.15,debit,Restaurants,Credit Card
03-01-2021,Amazon,23.9,debit,Shopping,Credit Card
03-01-2021,Trader Joes,203.34,debit,Grocery shopping,Credit Card
03-01-2021,Lyft,13.91,debit,Travel expenses,Credit Card
03-01-2021,Market Basket,158.45,debit,Grocery shopping,Credit Card
03-02-2021,Ice skating,47.43,debit,Entertainment,Credit Card
03-02-2021,Dominos,73.42,debit,Restaurants,Credit Card
03-02-2021,Mall,31.16,debit,Shopping,Credit Card
03-02-2021,Boston Shawarma,81.59,debit,Restaurants,Credit Card
03-03-2021,Credit Transaction,11.77,credit,Cashback Rewards,Savings
03-03-2021,Trader Joes,228.59,debit,Grocery shopping,Credit Card
03-03-2021,Lyft,11.34,debit,Travel expenses,Credit Card
03-04-2021,Stop and Shop,229.82,debit,Grocery shopping,Credit Card
03-04-2021,Temu,30.09,debit,Shopping,Credit Card
03-04-2021,Trader Joes,170.15,debit,Grocery shopping,Credit Card
03-04-2021,MBTA,22.58,debit,Travel expenses,Credit Card
03-05-2021,Stop and Shop,210.07,debit,Grocery shopping,Credit Card
03-05-2021,Boston Halal,69.45,debit,Restaurants,Credit Card
03-06-2021,Stop and Shop,250.61,debit,Grocery shopping,Credit Card
03-06-2021,Dominos,72.07,debit,Restaurants,Credit Card
03-07-2021,Lyft,28.09,debit,Travel expenses,Credit Card
03-07-2021,Stop and Shop,183.61,debit,Grocery shopping,Credit Card
03-07-2021,Ace Hardware,181.52,debit,Grocery shopping,Credit Card
03-07-2021,Mama-cita,70.07,debit,Restaurants,Credit Card
03-07-2021,Market Basket,178.2,debit,Grocery shopping,Credit Card
03-07-2021,Trader Joes,186.02,debit,Grocery shopping,Credit Card
03-08-2021,Ace Hardware,215.6,debit,Grocery shopping,Credit Card
03-08-2021,Stop and Shop,164.33,debit,Grocery shopping,Credit Card
03-08-2021,Boston Halal,66.61,debit,Restaurants,Credit Card
03-08-2021,Market Basket,252.64,debit,Grocery shopping,Credit Card
03-09-2021,Dominos,37.88,debit,Restaurants,Credit Card
03-09-2021,Ace Hardware,232.44,debit,Grocery shopping,Credit Card
03-10-2021,Stop and Shop,256.7,debit,Grocery shopping,Credit Card
03-10-2021,Lyft,11.38,debit,Travel expenses,Credit Card
03-10-2021,Credit Transaction,4.11,credit,Cashback Rewards,Savings
03-10-2021,Amazon,79.32,debit,Shopping,Credit Card
03-10-2021,Boston Shawarma,41.28,debit,Restaurants,Credit Card
03-10-2021,Dominos,43.11,debit,Restaurants,Credit Card
03-11-2021,Lyft,19.16,debit,Travel expenses,Credit Card
03-11-2021,Temu,54.78,debit,Shopping,Credit Card
03-11-2021,Market Basket,186.23,debit,Grocery shopping,Credit Card
03-12-2021,Ice skating,56.47,debit,Entertainment,Credit Card
03-12-2021,Lyft,21.67,debit,Travel expenses,Credit Card
03-13-2021,Amazon,25,debit,Shopping,Credit Card
03-13-2021,Boston Halal,65.26,debit,Restaurants,Credit Card
03-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
03-13-2021,Market Basket,196.46,debit,Grocery shopping,Credit Card
03-14-2021,Lyft,18.09,debit,Travel expenses,Credit Card
03-14-2021,Credit Transaction,7.02,credit,Cashback Rewards,Savings
03-15-2021,Temu,27.02,debit,Shopping,Credit Card
03-15-2021,Boston Shawarma,41.02,debit,Restaurants,Credit Card
03-15-2021,Market Basket,233.37,debit,Grocery shopping,Credit Card
03-16-2021,Credit Transaction,53.59,credit,Dividends,Savings
03-17-2021,Boston Shawarma,41.54,debit,Restaurants,Credit Card
03-17-2021,Lyft,18.11,debit,Travel expenses,Credit Card
03-17-2021,Trader Joes,259.82,debit,Grocery shopping,Credit Card
03-17-2021,Mall,60.24,debit,Shopping,Credit Card
03-17-2021,Market Basket,249.48,debit,Grocery shopping,Credit Card
03-18-2021,Mall,25.84,debit,Shopping,Credit Card
03-18-2021,Dominos,68.77,debit,Restaurants,Credit Card
03-18-2021,Ice skating,55.93,debit,Entertainment,Credit Card
03-19-2021,Market Basket,252.09,debit,Grocery shopping,Credit Card
03-19-2021,Temu,41.78,debit,Shopping,Credit Card
03-19-2021,Boston Shawarma,63.97,debit,Restaurants,Credit Card
03-19-2021,Trader Joes,230.61,debit,Grocery shopping,Credit Card
03-20-2021,Uber,10.97,debit,Travel expenses,Credit Card
03-20-2021,Ice skating,43.92,debit,Entertainment,Credit Card
03-20-2021,Amazon,36.82,debit,Shopping,Credit Card
03-20-2021,Karaoke,32.96,debit,Entertainment,Credit Card
03-20-2021,Credit Transaction,11.56,credit,Cashback Rewards,Savings
03-21-2021,Temu,65.53,debit,Shopping,Credit Card
03-21-2021,Lyft,15.26,debit,Travel expenses,Credit Card
03-21-2021,Dominos,64.59,debit,Restaurants,Credit Card
03-22-2021,Boston Halal,38.06,debit,Restaurants,Credit Card
03-22-2021,Ice skating,31.26,debit,Entertainment,Credit Card
03-22-2021,Market Basket,195.27,debit,Grocery shopping,Credit Card
03-22-2021,Credit Transaction,8.79,credit,Cashback Rewards,Savings
03-23-2021,Ace Hardware,208.41,debit,Grocery shopping,Credit Card
03-23-2021,Amazon,51.67,debit,Shopping,Credit Card
03-24-2021,Lyft,12.29,debit,Travel expenses,Credit Card
03-24-2021,Market Basket,165.77,debit,Grocery shopping,Credit Card
03-24-2021,Temu,51.94,debit,Shopping,Credit Card
03-24-2021,Mama-cita,77.36,debit,Restaurants,Credit Card
03-24-2021,Amazon,29.57,debit,Shopping,Credit Card
03-24-2021,StandUp show,29.93,debit,Entertainment,Credit Card
03-24-2021,MBTA,17.84,debit,Travel expenses,Credit Card
03-25-2021,MBTA,20.36,debit,Travel expenses,Credit Card
03-25-2021,Boston Halal,48.21,debit,Restaurants,Credit Card
03-25-2021,Mama-cita,68.18,debit,Restaurants,Credit Card
03-26-2021,Mall,51.28,debit,Shopping,Credit Card
03-26-2021,Market Basket,259.16,debit,Grocery shopping,Credit Card
03-26-2021,AMC Boston,33.18,debit,Entertainment,Credit Card
03-26-2021,Boston Halal,73.03,debit,Restaurants,Credit Card
03-26-2021,Credit Transaction,13.71,credit,Cashback Rewards,Savings
03-27-2021,Ice skating,45.05,debit,Entertainment,Credit Card
03-27-2021,Ace Hardware,258.23,debit,Grocery shopping,Credit Card
03-27-2021,MBTA,15.61,debit,Travel expenses,Credit Card
03-27-2021,Boston Halal,45.13,debit,Restaurants,Credit Card
03-27-2021,Karaoke,61.54,debit,Entertainment,Credit Card
03-27-2021,Lyft,25.37,debit,Travel expenses,Credit Card
03-28-2021,Credit Transaction,8.24,credit,Cashback Rewards,Savings
03-28-2021,Credit Transaction,173.71,credit,Dividends,Savings
03-28-2021,Temu,23.29,debit,Shopping,Credit Card
03-29-2021,Credit Transaction,108.86,credit,Dividends,Savings
03-29-2021,Market Basket,189.54,debit,Grocery shopping,Credit Card
03-29-2021,Boston Shawarma,57.93,debit,Restaurants,Credit Card
03-30-2021,Karaoke,51.4,debit,Entertainment,Credit Card
03-30-2021,Uber,24.52,debit,Travel expenses,Credit Card
03-30-2021,Boston Halal,65.49,debit,Restaurants,Credit Card
03-31-2021,Temu,82.73,debit,Shopping,Credit Card
04-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
04-01-2021,Eversource Electricity,71.83,debit,Utilities,Checking
04-01-2021,National Grid Gas,55.21,debit,Utilities,Checking
04-01-2021,Heating fuel,243.25,debit,Utilities,Checking
04-02-2021,AMC Boston,67.88,debit,Entertainment,Credit Card
04-02-2021,Temu,79.77,debit,Shopping,Credit Card
04-02-2021,Boston Halal,58.53,debit,Restaurants,Credit Card
04-02-2021,Credit Transaction,9.17,credit,Cashback Rewards,Savings
04-02-2021,Stop and Shop,222.64,debit,Grocery shopping,Credit Card
04-02-2021,Market Basket,193.31,debit,Grocery shopping,Credit Card
04-02-2021,Ace Hardware,159.73,debit,Grocery shopping,Credit Card
04-03-2021,Uber,24.92,debit,Travel expenses,Credit Card
04-03-2021,AMC Boston,51.55,debit,Entertainment,Credit Card
04-03-2021,Ice skating,47.02,debit,Entertainment,Credit Card
04-03-2021,Market Basket,238.94,debit,Grocery shopping,Credit Card
04-04-2021,StandUp show,36.62,debit,Entertainment,Credit Card
04-04-2021,Credit Transaction,123.74,credit,Dividends,Savings
04-04-2021,Stop and Shop,253.6,debit,Grocery shopping,Credit Card
04-04-2021,Uber,18.32,debit,Travel expenses,Credit Card
04-04-2021,Ace Hardware,239.9,debit,Grocery shopping,Credit Card
04-05-2021,Stop and Shop,227.27,debit,Grocery shopping,Credit Card
04-05-2021,Ice skating,58.34,debit,Entertainment,Credit Card
04-05-2021,Mall,28.24,debit,Shopping,Credit Card
04-05-2021,Temu,43.74,debit,Shopping,Credit Card
04-05-2021,Dominos,60.79,debit,Restaurants,Credit Card
04-05-2021,Credit Transaction,6.78,credit,Cashback Rewards,Savings
04-06-2021,Lyft,13.99,debit,Travel expenses,Credit Card
04-06-2021,Temu,41.02,debit,Shopping,Credit Card
04-06-2021,AMC Boston,24.86,debit,Entertainment,Credit Card
04-06-2021,Market Basket,157.94,debit,Grocery shopping,Credit Card
04-07-2021,Ace Hardware,225.99,debit,Grocery shopping,Credit Card
04-07-2021,Stop and Shop,259.81,debit,Grocery shopping,Credit Card
04-08-2021,Ice skating,41.23,debit,Entertainment,Credit Card
04-08-2021,Credit Transaction,5.5,credit,Cashback Rewards,Savings
04-09-2021,StandUp show,70.51,debit,Entertainment,Credit Card
04-09-2021,Market Basket,209.74,debit,Grocery shopping,Credit Card
04-09-2021,Ace Hardware,245.97,debit,Grocery shopping,Credit Card
04-09-2021,Mama-cita,30.06,debit,Restaurants,Credit Card
04-09-2021,Amazon,66.91,debit,Shopping,Credit Card
04-09-2021,Ice skating,64.31,debit,Entertainment,Credit Card
04-10-2021,Ace Hardware,199.99,debit,Grocery shopping,Credit Card
04-10-2021,Trader Joes,225.44,debit,Grocery shopping,Credit Card
04-10-2021,Market Basket,178.95,debit,Grocery shopping,Credit Card
04-10-2021,Stop and Shop,253.13,debit,Grocery shopping,Credit Card
04-10-2021,Boston Shawarma,57.94,debit,Restaurants,Credit Card
04-11-2021,Mama-cita,59.94,debit,Restaurants,Credit Card
04-11-2021,Uber,16.49,debit,Travel expenses,Credit Card
04-11-2021,Boston Shawarma,72.89,debit,Restaurants,Credit Card
04-11-2021,MBTA,16.9,debit,Travel expenses,Credit Card
04-11-2021,Amazon,30.62,debit,Shopping,Credit Card
04-11-2021,Boston Halal,74.23,debit,Restaurants,Credit Card
04-12-2021,Temu,63.23,debit,Shopping,Credit Card
04-12-2021,Boston Shawarma,80.24,debit,Restaurants,Credit Card
04-12-2021,Uber,16.76,debit,Travel expenses,Credit Card
04-12-2021,Stop and Shop,176.24,debit,Grocery shopping,Credit Card
04-12-2021,Mall,59.33,debit,Shopping,Credit Card
04-13-2021,Mama-cita,64.26,debit,Restaurants,Credit Card
04-13-2021,Ace Hardware,201.84,debit,Grocery shopping,Credit Card
04-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
04-14-2021,Lyft,26.84,debit,Travel expenses,Credit Card
04-14-2021,Boston Shawarma,50.42,debit,Restaurants,Credit Card
04-14-2021,Karaoke,33.84,debit,Entertainment,Credit Card
04-15-2021,Mama-cita,43.29,debit,Restaurants,Credit Card
04-15-2021,Amazon,70.55,debit,Shopping,Credit Card
04-16-2021,AMC Boston,70.15,debit,Entertainment,Credit Card
04-16-2021,Dominos,31.27,debit,Restaurants,Credit Card
04-16-2021,Mall,23.92,debit,Shopping,Credit Card
04-16-2021,Boston Shawarma,34.45,debit,Restaurants,Credit Card
04-16-2021,Lyft,30.62,debit,Travel expenses,Credit Card
04-17-2021,Boston Halal,35.2,debit,Restaurants,Credit Card
04-17-2021,Uber,24.35,debit,Travel expenses,Credit Card
04-17-2021,Boston Shawarma,50.24,debit,Restaurants,Credit Card
04-17-2021,Credit Transaction,17.29,credit,Cashback Rewards,Savings
04-17-2021,Mall,59.23,debit,Shopping,Credit Card
04-17-2021,Market Basket,236.87,debit,Grocery shopping,Credit Card
04-18-2021,Trader Joes,193.76,debit,Grocery shopping,Credit Card
04-18-2021,StandUp show,26.21,debit,Entertainment,Credit Card
04-18-2021,Dominos,69.91,debit,Restaurants,Credit Card
04-19-2021,Boston Shawarma,51.36,debit,Restaurants,Credit Card
