Date,Description,Amount,Transaction Type,Category,Account Name
10-01-2020,Lyft,12.65,debit,Travel expenses,Credit Card
10-01-2020,MBTA,25.38,debit,Travel expenses,Credit Card
10-01-2020,AMC Boston,29.18,debit,Entertainment,Credit Card
10-01-2020,Uber,15.0,debit,Travel expenses,Credit Card
10-02-2020,Stop and Shop,186.81,debit,Grocery shopping,Credit Card
10-03-2020,MBTA,12.93,debit,Travel expenses,Credit Card
10-03-2020,Lyft,16.23,debit,Travel expenses,Credit Card
10-03-2020,Market Basket,234.67,debit,Grocery shopping,Credit Card
10-04-2020,Market Basket,230.64,debit,Grocery shopping,Credit Card
10-04-2020,Mama-cita,74.14,debit,Restaurants,Credit Card
10-05-2020,Dominos,72.63,debit,Restaurants,Credit Card
10-05-2020,Karaoke,34.63,debit,Entertainment,Credit Card
10-05-2020,Ace Hardware,217.43,debit,Grocery shopping,Credit Card
10-06-2020,MBTA,29.77,debit,Travel expenses,Credit Card
10-06-2020,Mall,74.59,debit,Shopping,Credit Card
10-06-2020,Amazon,23.0,debit,Shopping,Credit Card
10-07-2020,Dominos,52.18,debit,Restaurants,Credit Card
10-07-2020,Boston Shawarma,54.01,debit,Restaurants,Credit Card
10-07-2020,Uber,24.1,debit,Travel expenses,Credit Card
10-07-2020,Temu,76.55,debit,Shopping,Credit Card
10-08-2020,Market Basket,194.79,debit,Grocery shopping,Credit Card
10-08-2020,Boston Shawarma,48.33,debit,Restaurants,Credit Card
10-08-2020,Trader Joes,194.41,debit,Grocery shopping,Credit Card
10-10-2020,Ace Hardware,208.06,debit,Grocery shopping,Credit Card
10-10-2020,Lyft,29.27,debit,Travel expenses,Credit Card
10-10-2020,Market Basket,213.24,debit,Grocery shopping,Credit Card
10-11-2020,Lyft,11.28,debit,Travel expenses,Credit Card
10-11-2020,Boston Shawarma,50.15,debit,Restaurants,Credit Card
10-11-2020,Uber,28.32,debit,Travel expenses,Credit Card
10-11-2020,Stop and Shop,160.24,debit,Grocery shopping,Credit Card
10-12-2020,Karaoke,52.21,debit,Entertainment,Credit Card
10-12-2020,Trader Joes,221.4,debit,Grocery shopping,Credit Card
10-12-2020,Market Basket,212.45,debit,Grocery shopping,Credit Card
10-12-2020,Temu,76.0,debit,Shopping,Credit Card
10-12-2020,Amazon,63.66,debit,Shopping,Credit Card
10-13-2020,Mama-cita,63.64,debit,Restaurants,Credit Card
10-13-2020,Boston Halal,27.98,debit,Restaurants,Credit Card
10-13-2020,Monthly direct deposit - Salary,6000.0,credit,Salary,Savings
10-13-2020,Market Basket,208.54,debit,Grocery shopping,Credit Card
10-13-2020,Stop and Shop,173.07,debit,Grocery shopping,Credit Card
10-14-2020,AMC Boston,52.3,debit,Entertainment,Credit Card
10-16-2020,Boston Shawarma,49.44,debit,Restaurants,Credit Card
10-16-2020,Ace Hardware,209.22,debit,Grocery shopping,Credit Card
10-16-2020,Mall,70.8,debit,Shopping,Credit Card
10-16-2020,Lyft,10.33,debit,Travel expenses,Credit Card
10-16-2020,Temu,31.46,debit,Shopping,Credit Card
10-17-2020,Stop and Shop,153.4,debit,Grocery shopping,Credit Card
10-17-2020,Boston Halal,74.21,debit,Restaurants,Credit Card
10-18-2020,Mama-cita,57.82,debit,Restaurants,Credit Card
10-18-2020,Karaoke,25.05,debit,Entertainment,Credit Card
10-18-2020,Stop and Shop,219.79,debit,Grocery shopping,Credit Card
10-18-2020,Market Basket,243.03,debit,Grocery shopping,Credit Card
10-18-2020,Amazon,41.34,debit,Shopping,Credit Card
10-18-2020,Ace Hardware,189.7,debit,Grocery shopping,Credit Card
10-19-2020,Karaoke,42.73,debit,Entertainment,Credit Card
10-19-2020,Mall,59.4,debit,Shopping,Credit Card
10-19-2020,Dominos,47.43,debit,Restaurants,Credit Card
10-19-2020,StandUp show,37.04,debit,Entertainment,Credit Card
10-19-2020,Uber,23.5,debit,Travel expenses,Credit Card
10-20-2020,Trader Joes,204.01,debit,Grocery shopping,Credit Card
10-20-2020,Stop and Shop,209.76,debit,Grocery shopping,Credit Card
10-20-2020,Market Basket,182.36,debit,Grocery shopping,Credit Card
10-20-2020,Karaoke,34.14,debit,Entertainment,Credit Card
10-21-2020,Ice skating,41.6,debit,Entertainment,Credit Card
10-22-2020,Boston Shawarma,73.12,debit,Restaurants,Credit Card
10-22-2020,Amazon,60.02,debit,Shopping,Credit Card
10-23-2020,Ice skating,45.17,debit,Entertainment,Credit Card
10-23-2020,Mall,58.88,debit,Shopping,Credit Card
10-23-2020,Uber,23.28,debit,Travel expenses,Credit Card
10-23-2020,Amazon,63.93,debit,Shopping,Credit Card
10-23-2020,Ace Hardware,241.18,debit,Grocery shopping,Credit Card
10-23-2020,Credit Transaction,178.51,credit,Dividends,Savings
10-24-2020,Market Basket,225.79,debit,Grocery shopping,Credit Card
10-24-2020,Ice skating,28.08,debit,Entertainment,Credit Card
10-24-2020,Uber,22.34,debit,Travel expenses,Credit Card
10-24-2020,Ace Hardware,193.85,debit,Grocery shopping,Credit Card
10-25-2020,Trader Joes,195.97,debit,Grocery shopping,Credit Card
10-25-2020,Ace Hardware,196.72,debit,Grocery shopping,Credit Card
10-25-2020,Temu,75.25,debit,Shopping,Credit Card
10-26-2020,Stop and Shop,193.29,debit,Grocery shopping,Credit Card
10-26-2020,Temu,47.21,debit,Shopping,Credit Card
10-26-2020,Ice skating,58.0,debit,Entertainment,Credit Card
10-26-2020,Boston Halal,77.78,debit,Restaurants,Credit Card
10-26-2020,Boston Shawarma,60.3,debit,Restaurants,Credit Card
10-27-2020,Credit Transaction,17.97,credit,Cashback Rewards,Savings
10-27-2020,Boston Halal,48.22,debit,Restaurants,Credit Card
10-28-2020,Trader Joes,246.08,debit,Grocery shopping,Credit Card
10-28-2020,Ice skating,28.65,debit,Entertainment,Credit Card
10-28-2020,Mama-cita,52.25,debit,Restaurants,Credit Card
10-28-2020,Karaoke,34.25,debit,Entertainment,Credit Card
10-29-2020,Trader Joes,203.02,debit,Grocery shopping,Credit Card
10-29-2020,Ice skating,38.05,debit,Entertainment,Credit Card
10-29-2020,Mama-cita,73.7,debit,Restaurants,Credit Card
10-30-2020,AMC Boston,44.97,debit,Entertainment,Credit Card
10-30-2020,Mama-cita,60.98,debit,Restaurants,Credit Card
10-30-2020,Lyft,15.78,debit,Travel expenses,Credit Card
10-30-2020,Dominos,29.38,debit,Restaurants,Credit Card
10-31-2020,Boston Shawarma,74.72,debit,Restaurants,Credit Card
10-31-2020,Trader Joes,222.26,debit,Grocery shopping,Credit Card
10-31-2020,Market Basket,229.8,debit,Grocery shopping,Credit Card
11-01-2020,StandUp show,60.55,debit,Entertainment,Credit Card
11-01-2020,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
11-01-2020,Eversource Electricity,76.86,debit,Utilities,Checking
11-01-2020,National Grid Gas,78.77,debit,Utilities,Checking
11-01-2020,Heating fuel,182.95,debit,Utilities,Checking
11-01-2020,Mall,52.05,debit,Shopping,Credit Card
11-01-2020,Credit Transaction,108.11,credit,Dividends,Savings
11-01-2020,Market Basket,246.17,debit,Grocery shopping,Credit Card
11-01-2020,Mama-cita,57.27,debit,Restaurants,Credit Card
11-01-2020,Stop and Shop,217.19,debit,Grocery shopping,Credit Card
11-02-2020,Dominos,45.38,debit,Restaurants,Credit Card
11-02-2020,Amazon,42.17,debit,Shopping,Credit Card
11-02-2020,Lyft,16.01,debit,Travel expenses,Credit Card
11-03-2020,Lyft,26.84,debit,Travel expenses,Credit Card
11-03-2020,StandUp show,66.48,debit,Entertainment,Credit Card
11-03-2020,Stop and Shop,197.99,debit,Grocery shopping,Credit Card
11-03-2020,Market Basket,234.81,debit,Grocery shopping,Credit Card
11-03-2020,Trader Joes,231.44,debit,Grocery shopping,Credit Card
11-04-2020,Uber,25.22,debit,Travel expenses,Credit Card
11-04-2020,Karaoke,62.2,debit,Entertainment,Credit Card
11-05-2020,Ice skating,34.86,debit,Entertainment,Credit Card
11-05-2020,Trader Joes,222.28,debit,Grocery shopping,Credit Card
11-06-2020,Ace Hardware,243.46,debit,Grocery shopping,Credit Card
11-06-2020,Trader Joes,179.94,debit,Grocery shopping,Credit Card
11-08-2020,Stop and Shop,204.72,debit,Grocery shopping,Credit Card
11-08-2020,Ace Hardware,216.51,debit,Grocery shopping,Credit Card
11-09-2020,Market Basket,156.07,debit,Grocery shopping,Credit Card
11-09-2020,Ace Hardware,236.73,debit,Grocery shopping,Credit Card
11-09-2020,Stop and Shop,242.34,debit,Grocery shopping,Credit Card
11-10-2020,Ice skating,46.47,debit,Entertainment,Credit Card
11-10-2020,Boston Shawarma,25.46,debit,Restaurants,Credit Card
11-10-2020,AMC Boston,28.19,debit,Entertainment,Credit Card
11-10-2020,Market Basket,169.34,debit,Grocery shopping,Credit Card
11-11-2020,Lyft,25.51,debit,Travel expenses,Credit Card
11-11-2020,Karaoke,46.62,debit,Entertainment,Credit Card
11-12-2020,Stop and Shop,226.37,debit,Grocery shopping,Credit Card
11-12-2020,Trader Joes,166.79,debit,Grocery shopping,Credit Card
11-12-2020,AMC Boston,59.62,debit,Entertainment,Credit Card
11-12-2020,MBTA,17.13,debit,Travel expenses,Credit Card
11-12-2020,Boston Shawarma,46.01,debit,Restaurants,Credit Card
11-12-2020,Credit Transaction,18.63,credit,Cashback Rewards,Savings
11-12-2020,Market Basket,246.52,debit,Grocery shopping,Credit Card
11-12-2020,Ace Hardware,170.69,debit,Grocery shopping,Credit Card
11-13-2020,Stop and Shop,235.24,debit,Grocery shopping,Credit Card
11-13-2020,Monthly direct deposit - Salary,6120.0,credit,Salary,Savings
11-14-2020,Trader Joes,249.5,debit,Grocery shopping,Credit Card
11-14-2020,Ace Hardware,246.3,debit,Grocery shopping,Credit Card
11-14-2020,Market Basket,234.91,debit,Grocery shopping,Credit Card
11-15-2020,Trader Joes,188.37,debit,Grocery shopping,Credit Card
11-15-2020,Temu,72.74,debit,Shopping,Credit Card
11-16-2020,Stop and Shop,207.09,debit,Grocery shopping,Credit Card
11-16-2020,Ace Hardware,161.16,debit,Grocery shopping,Credit Card
11-16-2020,Market Basket,239.73,debit,Grocery shopping,Credit Card
11-17-2020,StandUp show,37.2,debit,Entertainment,Credit Card
11-17-2020,MBTA,18.11,debit,Travel expenses,Credit Card
11-18-2020,Ace Hardware,150.34,debit,Grocery shopping,Credit Card
11-18-2020,Boston Shawarma,78.19,debit,Restaurants,Credit Card
11-18-2020,Trader Joes,180.28,debit,Grocery shopping,Credit Card
11-19-2020,Stop and Shop,249.89,debit,Grocery shopping,Credit Card
11-19-2020,Mama-cita,31.1,debit,Restaurants,Credit Card
11-19-2020,Ace Hardware,170.33,debit,Grocery shopping,Credit Card
11-19-2020,MBTA,10.83,debit,Travel expenses,Credit Card
11-20-2020,Trader Joes,218.02,debit,Grocery shopping,Credit Card
11-20-2020,Ice skating,60.7,debit,Entertainment,Credit Card
11-20-2020,Market Basket,163.75,debit,Grocery shopping,Credit Card
11-21-2020,Uber,24.13,debit,Travel expenses,Credit Card
11-21-2020,Lyft,22.41,debit,Travel expenses,Credit Card
11-21-2020,Stop and Shop,221.29,debit,Grocery shopping,Credit Card
11-21-2020,StandUp show,61.45,debit,Entertainment,Credit Card
11-22-2020,Dominos,62.0,debit,Restaurants,Credit Card
11-22-2020,Karaoke,68.88,debit,Entertainment,Credit Card
11-22-2020,Market Basket,233.18,debit,Grocery shopping,Credit Card
11-22-2020,Boston Shawarma,75.34,debit,Restaurants,Credit Card
11-23-2020,MBTA,10.46,debit,Travel expenses,Credit Card
11-24-2020,Ice skating,60.47,debit,Entertainment,Credit Card
11-24-2020,StandUp show,35.76,debit,Entertainment,Credit Card
11-25-2020,Lyft,20.66,debit,Travel expenses,Credit Card
11-26-2020,Amazon,45.47,debit,Shopping,Credit Card
11-26-2020,Market Basket,152.48,debit,Grocery shopping,Credit Card
11-27-2020,Boston Halal,45.43,debit,Restaurants,Credit Card
11-27-2020,Ice skating,50.9,debit,Entertainment,Credit Card
11-27-2020,Uber,11.35,debit,Travel expenses,Credit Card
11-27-2020,Ace Hardware,163.53,debit,Grocery shopping,Credit Card
11-27-2020,Lyft,10.4,debit,Travel expenses,Credit Card
11-28-2020,Dominos,77.12,debit,Restaurants,Credit Card
11-28-2020,Mall,34.14,debit,Shopping,Credit Card
11-28-2020,StandUp show,26.83,debit,Entertainment,Credit Card
11-29-2020,Karaoke,26.55,debit,Entertainment,Credit Card
11-29-2020,Mall,77.78,debit,Shopping,Credit Card
11-29-2020,Amazon,71.14,debit,Shopping,Credit Card
11-29-2020,Stop and Shop,227.73,debit,Grocery shopping,Credit Card
11-29-2020,Trader Joes,188.6,debit,Grocery shopping,Credit Card
11-30-2020,Temu,66.21,debit,Shopping,Credit Card
11-30-2020,AMC Boston,35.59,debit,Entertainment,Credit Card
11-30-2020,Ace Hardware,159.52,debit,Grocery shopping,Credit Card
11-30-2020,Market Basket,186.33,debit,Grocery shopping,Credit Card
11-30-2020,Trader Joes,247.65,debit,Grocery shopping,Credit Card
11-30-2020,Stop and Shop,155.26,debit,Grocery shopping,Credit Card
11-30-2020,Credit Transaction,50.57,credit,Dividends,Savings
12-01-2020,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
12-01-2020,Eversource Electricity,59.85,debit,Utilities,Checking
12-01-2020,National Grid Gas,53.9,debit,Utilities,Checking
12-01-2020,Heating fuel,219.72,debit,Utilities,Checking
12-01-2020,Market Basket,231.8,debit,Grocery shopping,Credit Card
12-01-2020,Mama-cita,72.86,debit,Restaurants,Credit Card
12-01-2020,AMC Boston,42.04,debit,Entertainment,Credit Card
12-02-2020,Stop and Shop,226.98,debit,Grocery shopping,Credit Card
12-02-2020,Ace Hardware,197.15,debit,Grocery shopping,Credit Card
12-02-2020,Mama-cita,64.43,debit,Restaurants,Credit Card
12-03-2020,Stop and Shop,170.87,debit,Grocery shopping,Credit Card
12-03-2020,Ace Hardware,197.45,debit,Grocery shopping,Credit Card
12-03-2020,Mama-cita,57.0,debit,Restaurants,Credit Card
12-04-2020,Credit Transaction,13.58,credit,Cashback Rewards,Savings
12-04-2020,Dominos,34.32,debit,Restaurants,Credit Card
12-04-2020,Amazon,38.24,debit,Shopping,Credit Card
12-04-2020,Karaoke,68.66,debit,Entertainment,Credit Card
12-06-2020,Market Basket,150.97,debit,Grocery shopping,Credit Card
12-06-2020,StandUp show,52.23,debit,Entertainment,Credit Card
12-07-2020,Stop and Shop,216.94,debit,Grocery shopping,Credit Card
12-07-2020,Mama-cita,30.22,debit,Restaurants,Credit Card
12-08-2020,Ice skating,66.08,debit,Entertainment,Credit Card
12-08-2020,Uber,29.72,debit,Travel expenses,Credit Card
12-08-2020,Trader Joes,222.61,debit,Grocery shopping,Credit Card
12-09-2020,Lyft,24.46,debit,Travel expenses,Credit Card
12-10-2020,MBTA,23.14,debit,Travel expenses,Credit Card
12-10-2020,Mall,44.06,debit,Shopping,Credit Card
12-10-2020,Dominos,26.84,debit,Restaurants,Credit Card
12-11-2020,Ice skating,44.71,debit,Entertainment,Credit Card
12-11-2020,Ace Hardware,212.59,debit,Grocery shopping,Credit Card
12-12-2020,Trader Joes,188.75,debit,Grocery shopping,Credit Card
12-12-2020,MBTA,26.42,debit,Travel expenses,Credit Card
12-12-2020,Boston Halal,66.46,debit,Restaurants,Credit Card
12-13-2020,Uber,17.53,debit,Travel expenses,Credit Card
12-13-2020,MBTA,21.16,debit,Travel expenses,Credit Card
12-13-2020,Monthly direct deposit - Salary,6120.0,credit,Salary,Savings
12-14-2020,Boston Halal,49.98,debit,Restaurants,Credit Card
12-14-2020,Temu,73.81,debit,Shopping,Credit Card
12-15-2020,Ace Hardware,178.01,debit,Grocery shopping,Credit Card
12-16-2020,Lyft,16.19,debit,Travel expenses,Credit Card
12-16-2020,Uber,15.53,debit,Travel expenses,Credit Card
12-17-2020,Stop and Shop,161.02,debit,Grocery shopping,Credit Card
12-17-2020,Mall,55.46,debit,Shopping,Credit Card
12-17-2020,Karaoke,32.11,debit,Entertainment,Credit Card
12-17-2020,Market Basket,211.02,debit,Grocery shopping,Credit Card
12-17-2020,Ace Hardware,183.45,debit,Grocery shopping,Credit Card
12-19-2020,Stop and Shop,210.84,debit,Grocery shopping,Credit Card
12-19-2020,Market Basket,215.75,debit,Grocery shopping,Credit Card
12-19-2020,Ice skating,43.77,debit,Entertainment,Credit Card
12-20-2020,Ace Hardware,160.92,debit,Grocery shopping,Credit Card
12-20-2020,Boston Halal,70.55,debit,Restaurants,Credit Card
12-21-2020,Market Basket,206.08,debit,Grocery shopping,Credit Card
12-21-2020,Mama-cita,69.79,debit,Restaurants,Credit Card
12-21-2020,Ace Hardware,170.67,debit,Grocery shopping,Credit Card
12-21-2020,Karaoke,35.95,debit,Entertainment,Credit Card
12-22-2020,Stop and Shop,170.92,debit,Grocery shopping,Credit Card
12-22-2020,Ace Hardware,194.51,debit,Grocery shopping,Credit Card
12-23-2020,Ace Hardware,199.13,debit,Grocery shopping,Credit Card
12-23-2020,Stop and Shop,197.7,debit,Grocery shopping,Credit Card
12-23-2020,AMC Boston,66.5,debit,Entertainment,Credit Card
12-23-2020,Amazon,61.41,debit,Shopping,Credit Card
12-23-2020,Market Basket,175.27,debit,Grocery shopping,Credit Card
12-24-2020,Dominos,44.72,debit,Restaurants,Credit Card
12-24-2020,Market Basket,194.82,debit,Grocery shopping,Credit Card
12-24-2020,Boston Halal,68.57,debit,Restaurants,Credit Card
12-24-2020,MBTA,18.87,debit,Travel expenses,Credit Card
12-25-2020,Market Basket,196.87,debit,Grocery shopping,Credit Card
12-25-2020,MBTA,12.64,debit,Travel expenses,Credit Card
12-25-2020,Credit Transaction,7.94,credit,Cashback Rewards,Savings
12-25-2020,Dominos,74.76,debit,Restaurants,Credit Card
12-26-2020,Boston Halal,58.56,debit,Restaurants,Credit Card
12-26-2020,Trader Joes,207.93,debit,Grocery shopping,Credit Card
12-26-2020,Ace Hardware,183.31,debit,Grocery shopping,Credit Card
12-27-2020,Uber,29.35,debit,Travel expenses,Credit Card
12-27-2020,AMC Boston,33.3,debit,Entertainment,Credit Card
12-27-2020,Dominos,62.35,debit,Restaurants,Credit Card
12-27-2020,Market Basket,247.41,debit,Grocery shopping,Credit Card
12-28-2020,Uber,28.3,debit,Travel expenses,Credit Card
12-28-2020,Market Basket,218.55,debit,Grocery shopping,Credit Card
12-28-2020,Temu,21.13,debit,Shopping,Credit Card
12-28-2020,Lyft,15.24,debit,Travel expenses,Credit Card
12-28-2020,Mall,53.72,debit,Shopping,Credit Card
12-28-2020,Ice skating,29.05,debit,Entertainment,Credit Card
12-29-2020,Ace Hardware,186.48,debit,Grocery shopping,Credit Card
12-29-2020,Lyft,29.35,debit,Travel expenses,Credit Card
12-29-2020,MBTA,24.6,debit,Travel expenses,Credit Card
12-30-2020,Market Basket,202.59,debit,Grocery shopping,Credit Card
12-30-2020,Trader Joes,151.62,debit,Grocery shopping,Credit Card
12-31-2020,Market Basket,237.06,debit,Grocery shopping,Credit Card
12-31-2020,Trader Joes,216.72,debit,Grocery shopping,Credit Card
12-31-2020,Amazon,63.91,debit,Shopping,Credit Card
01-01-2021,Ace Hardware,195.07,debit,Grocery shopping,Credit Card
01-01-2021,Trader Joes,222.3,debit,Grocery shopping,Credit Card
01-01-2021,Heating fuel,150.43,debit,Utilities,Checking
01-01-2021,Market Basket,185.54,debit,Grocery shopping,Credit Card
01-01-2021,Eversource Electricity,73.43,debit,Utilities,Checking
01-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
01-01-2021,National Grid Gas,72.76,debit,Utilities,Checking
01-02-2021,Lyft,28.32,debit,Travel expenses,Credit Card
01-02-2021,Stop and Shop,213.06,debit,Grocery shopping,Credit Card
01-03-2021,Temu,68.27,debit,Shopping,Credit Card
01-03-2021,Credit Transaction,19.76,credit,Cashback Rewards,Savings
01-03-2021,Credit Transaction,63.41,credit,Dividends,Savings
01-04-2021,Amazon,73.77,debit,Shopping,Credit Card
01-04-2021,Ice skating,45.87,debit,Entertainment,Credit Card
01-05-2021,Ace Hardware,184.87,debit,Grocery shopping,Credit Card
01-05-2021,StandUp show,26.46,debit,Entertainment,Credit Card
01-05-2021,Lyft,16.3,debit,Travel expenses,Credit Card
01-06-2021,Karaoke,51.09,debit,Entertainment,Credit Card
01-06-2021,Trader Joes,242.72,debit,Grocery shopping,Credit Card
01-06-2021,AMC Boston,54.73,debit,Entertainment,Credit Card
01-06-2021,Boston Shawarma,50.46,debit,Restaurants,Credit Card
01-07-2021,Karaoke,48.52,debit,Entertainment,Credit Card
01-09-2021,AMC Boston,22.88,debit,Entertainment,Credit Card
01-09-2021,Market Basket,174.33,debit,Grocery shopping,Credit Card
01-09-2021,Ace Hardware,195.84,debit,Grocery shopping,Credit Card
01-10-2021,MBTA,18.33,debit,Travel expenses,Credit Card
01-10-2021,Market Basket,203.33,debit,Grocery shopping,Credit Card
01-10-2021,StandUp show,33.72,debit,Entertainment,Credit Card
01-11-2021,Trader Joes,234.21,debit,Grocery shopping,Credit Card
01-11-2021,Boston Halal,70.76,debit,Restaurants,Credit Card
01-11-2021,Uber,20.57,debit,Travel expenses,Credit Card
01-12-2021,Stop and Shop,166.58,debit,Grocery shopping,Credit Card
01-12-2021,Market Basket,166.03,debit,Grocery shopping,Credit Card
01-12-2021,Ace Hardware,214.96,debit,Grocery shopping,Credit Card
01-13-2021,Stop and Shop,204.55,debit,Grocery shopping,Credit Card
01-13-2021,Uber,19.02,debit,Travel expenses,Credit Card
01-13-2021,Karaoke,32.48,debit,Entertainment,Credit Card
01-13-2021,MBTA,23.67,debit,Travel expenses,Credit Card
01-13-2021,Trader Joes,164.21,debit,Grocery shopping,Credit Card
01-13-2021,Monthly direct deposit - Salary,6120.0,credit,Salary,Savings
01-14-2021,Boston Shawarma,67.83,debit,Restaurants,Credit Card
01-14-2021,Stop and Shop,221.99,debit,Grocery shopping,Credit Card
01-14-2021,Ace Hardware,231.03,debit,Grocery shopping,Credit Card
01-15-2021,Ace Hardware,247.54,debit,Grocery shopping,Credit Card
01-15-2021,Temu,32.08,debit,Shopping,Credit Card
01-15-2021,MBTA,21.54,debit,Travel expenses,Credit Card
01-15-2021,Market Basket,159.23,debit,Grocery shopping,Credit Card
01-15-2021,Karaoke,64.0,debit,Entertainment,Credit Card
01-16-2021,Market Basket,258.7,debit,Grocery shopping,Credit Card
01-16-2021,Trader Joes,169.3,debit,Grocery shopping,Credit Card
01-17-2021,Stop and Shop,163.81,debit,Grocery shopping,Credit Card
01-17-2021,Trader Joes,228.64,debit,Grocery shopping,Credit Card
01-17-2021,AMC Boston,49.86,debit,Entertainment,Credit Card
01-18-2021,Mall,28.45,debit,Shopping,Credit Card
01-19-2021,MBTA,26.92,debit,Travel expenses,Credit Card
01-19-2021,Uber,17.14,debit,Travel expenses,Credit Card
01-19-2021,Credit Transaction,138.3,credit,Dividends,Savings
01-19-2021,Stop and Shop,242.24,debit,Grocery shopping,Credit Card
01-19-2021,Karaoke,68.23,debit,Entertainment,Credit Card
01-20-2021,Stop and Shop,165.03,debit,Grocery shopping,Credit Card
01-21-2021,Market Basket,156.75,debit,Grocery shopping,Credit Card
01-21-2021,Ice skating,58.44,debit,Entertainment,Credit Card
01-21-2021,Boston Shawarma,61.1,debit,Restaurants,Credit Card
01-22-2021,Stop and Shop,167.16,debit,Grocery shopping,Credit Card
01-22-2021,Market Basket,211.67,debit,Grocery shopping,Credit Card
01-22-2021,Ace Hardware,234.73,debit,Grocery shopping,Credit Card
01-23-2021,Stop and Shop,197.3,debit,Grocery shopping,Credit Card
01-23-2021,Market Basket,185.54,debit,Grocery shopping,Credit Card
01-23-2021,Boston Halal,55.57,debit,Restaurants,Credit Card
01-24-2021,Trader Joes,196.94,debit,Grocery shopping,Credit Card
01-24-2021,Stop and Shop,182.89,debit,Grocery shopping,Credit Card
01-24-2021,Dominos,77.32,debit,Restaurants,Credit Card
01-25-2021,Trader Joes,218.11,debit,Grocery shopping,Credit Card
01-25-2021,Boston Shawarma,47.98,debit,Restaurants,Credit Card
01-25-2021,Ace Hardware,191.28,debit,Grocery shopping,Credit Card
01-25-2021,AMC Boston,29.84,debit,Entertainment,Credit Card
01-26-2021,Stop and Shop,205.35,debit,Grocery shopping,Credit Card
01-27-2021,Temu,76.78,debit,Shopping,Credit Card
01-28-2021,Credit Transaction,16.06,credit,Cashback Rewards,Savings
01-28-2021,Dominos,69.96,debit,Restaurants,Credit Card
01-29-2021,Mama-cita,67.63,debit,Restaurants,Credit Card
01-29-2021,MBTA,19.9,debit,Travel expenses,Credit Card
01-29-2021,Karaoke,44.15,debit,Entertainment,Credit Card
01-30-2021,Ace Hardware,245.84,debit,Grocery shopping,Credit Card
01-30-2021,Lyft,19.29,debit,Travel expenses,Credit Card
01-30-2021,Boston Shawarma,75.16,debit,Restaurants,Credit Card
01-31-2021,Ace Hardware,190.26,debit,Grocery shopping,Credit Card
01-31-2021,Uber,25.17,debit,Travel expenses,Credit Card
01-31-2021,Amazon,65.13,debit,Shopping,Credit Card
01-31-2021,Lyft,12.55,debit,Travel expenses,Credit Card
01-31-2021,MBTA,17.09,debit,Travel expenses,Credit Card
02-01-2021,Rent/ Mortgage,1450.0,debit,Mortgage & Rent,Savings
02-01-2021,Eversource Electricity,54.59,debit,Utilities,Checking
02-01-2021,National Grid Gas,70.0,debit,Utilities,Checking
02-01-2021,Heating fuel,183.6,debit,Utilities,Checking
02-01-2021,StandUp show,30.39,debit,Entertainment,Credit Card
02-01-2021,Ace Hardware,174.07,debit,Grocery shopping,Credit Card
02-02-2021,MBTA,14.31,debit,Travel expenses,Credit Card
02-02-2021,Dominos,45.16,debit,Restaurants,Credit Card
02-02-2021,Trader Joes,254.37,debit,Grocery shopping,Credit Card
02-02-2021,Mama-cita,68.04,debit,Restaurants,Credit Card
02-02-2021,Ice skating,50.4,debit,Entertainment,Credit Card
02-03-2021,Karaoke,39.43,debit,Entertainment,Credit Card
02-03-2021,Uber,20.5,debit,Travel expenses,Credit Card
02-03-2021,Ice skating,57.94,debit,Entertainment,Credit Card
02-03-2021,Boston Halal,38.13,debit,Restaurants,Credit Card
02-04-2021,Mama-cita,68.21,debit,Restaurants,Credit Card
02-04-2021,Stop and Shop,215.14,debit,Grocery shopping,Credit Card
02-04-2021,MBTA,20.49,debit,Travel expenses,Credit Card
02-04-2021,Trader Joes,228.48,debit,Grocery shopping,Credit Card
02-04-2021,Dominos,64.36,debit,Restaurants,Credit Card
02-04-2021,Lyft,16.83,debit,Travel expenses,Credit Card
02-05-2021,Stop and Shop,177.8,debit,Grocery shopping,Credit Card
02-05-2021,AMC Boston,63.71,debit,Entertainment,Credit Card
02-05-2021,StandUp show,69.96,debit,Entertainment,Credit Card
02-05-2021,Market Basket,177.39,debit,Grocery shopping,Credit Card
02-06-2021,Credit Transaction,57.56,credit,Dividends,Savings
02-06-2021,Ice skating,33.76,debit,Entertainment,Credit Card
02-06-2021,StandUp show,33.09,debit,Entertainment,Credit Card
02-06-2021,Karaoke,31.04,debit,Entertainment,Credit Card
02-06-2021,MBTA,23.91,debit,Travel expenses,Credit Card
02-06-2021,Lyft,29.56,debit,Travel expenses,Credit Card
02-07-2021,Ace Hardware,199.34,debit,Grocery shopping,Credit Card
02-07-2021,Credit Transaction,124.19,credit,Dividends,Savings
02-07-2021,Trader Joes,176.58,debit,Grocery shopping,Credit Card
02-08-2021,Credit Transaction,6.75,credit,Cashback Rewards,Savings
02-08-2021,Dominos,55.66,debit,Restaurants,Credit Card
02-09-2021,Mall,46.4,debit,Shopping,Credit Card
02-09-2021,Market Basket,157.57,debit,Grocery shopping,Credit Card
02-10-2021,Stop and Shop,256.21,debit,Grocery shopping,Credit Card
