Date,Description,Amount,Transaction Type,Category,Account Name
09-04-2021,Boston Shawarma,58.14,debit,Restaurants,Credit Card
09-05-2021,Boston Shawarma,58.74,debit,Restaurants,Credit Card
09-06-2021,Lyft,24.57,debit,Travel expenses,Credit Card
09-06-2021,Uber,12.24,debit,Travel expenses,Credit Card
09-10-2021,Dominos,74.98,debit,Restaurants,Credit Card
09-12-2021,Mama-cita,56.34,debit,Restaurants,Credit Card
09-13-2021,MBTA,26.8,debit,Travel expenses,Credit Card
09-13-2021,Monthly direct deposit - Salary,6180.0,credit,Salary,Savings
09-13-2021,Boston Halal,30.8,debit,Restaurants,Credit Card
09-13-2021,Uber,30.1,debit,Travel expenses,Credit Card
09-14-2021,StandUp show,51.69,debit,Entertainment,Credit Card
09-14-2021,Boston Shawarma,57.57,debit,Restaurants,Credit Card
09-15-2021,Mama-cita,54.68,debit,Restaurants,Credit Card
09-15-2021,StandUp show,27.58,debit,Entertainment,Credit Card
09-16-2021,AMC Boston,54.87,debit,Entertainment,Credit Card
09-17-2021,Market Basket,222.53,debit,Grocery shopping,Credit Card
09-17-2021,Mama-cita,35.18,debit,Restaurants,Credit Card
09-17-2021,Uber,21.6,debit,Travel expenses,Credit Card
09-18-2021,Mall,58.83,debit,Shopping,Credit Card
09-19-2021,Uber,11.03,debit,Travel expenses,Credit Card
09-19-2021,Mama-cita,52.5,debit,Restaurants,Credit Card
09-21-2021,Credit Transaction,5.16,credit,Cashback Rewards,Savings
09-21-2021,Credit Transaction,8.97,credit,Cashback Rewards,Savings
09-21-2021,Dominos,28.1,debit,Restaurants,Credit Card
09-22-2021,Boston Halal,29.93,debit,Restaurants,Credit Card
09-22-2021,Stop and Shop,204.24,debit,Grocery shopping,Credit Card
09-22-2021,Dominos,43.88,debit,Restaurants,Credit Card
09-23-2021,Boston Halal,35.13,debit,Restaurants,Credit Card
09-23-2021,Mama-cita,29.52,debit,Restaurants,Credit Card
09-23-2021,Boston Shawarma,37.18,debit,Restaurants,Credit Card
09-23-2021,Karaoke,21.53,debit,Entertainment,Credit Card
09-24-2021,Trader Joes,235.0,debit,Grocery shopping,Credit Card
09-25-2021,Market Basket,234.58,debit,Grocery shopping,Credit Card
09-25-2021,Lyft,10.81,debit,Travel expenses,Credit Card
09-26-2021,Ice skating,30.59,debit,Entertainment,Credit Card
09-27-2021,Dominos,69.27,debit,Restaurants,Credit Card
09-27-2021,Ice skating,63.27,debit,Entertainment,Credit Card
09-27-2021,Amazon,42.3,debit,Shopping,Credit Card
09-29-2021,MBTA,16.81,debit,Travel expenses,Credit Card
09-30-2021,Mama-cita,76.31,debit,Restaurants,Credit Card
09-30-2021,Ice skating,60.56,debit,Entertainment,Credit Card
09-30-2021,Karaoke,32.3,debit,Entertainment,Credit Card
10-01-2021,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
10-01-2021,Eversource Electricity,77.84,debit,Utilities,Checking
10-01-2021,National Grid Gas,58.2,debit,Utilities,Checking
10-01-2021,Heating fuel,200.12,debit,Utilities,Checking
10-01-2021,Boston Shawarma,71.49,debit,Restaurants,Credit Card
10-02-2021,Dominos,46.46,debit,Restaurants,Credit Card
10-02-2021,Boston Halal,42.62,debit,Restaurants,Credit Card
10-02-2021,Ice skating,68.75,debit,Entertainment,Credit Card
10-02-2021,Mama-cita,36.85,debit,Restaurants,Credit Card
10-05-2021,Dominos,75.96,debit,Restaurants,Credit Card
10-06-2021,Ice skating,51.81,debit,Entertainment,Credit Card
10-07-2021,Temu,48.24,debit,Shopping,Credit Card
10-07-2021,Amazon,78.32,debit,Shopping,Credit Card
10-08-2021,Boston Shawarma,72.16,debit,Restaurants,Credit Card
10-08-2021,Mama-cita,47.7,debit,Restaurants,Credit Card
10-10-2021,Temu,83.84,debit,Shopping,Credit Card
10-10-2021,Boston Shawarma,83.3,debit,Restaurants,Credit Card
10-10-2021,Credit Transaction,19.62,credit,Cashback Rewards,Savings
10-11-2021,Uber,15.38,debit,Travel expenses,Credit Card
10-13-2021,Monthly direct deposit - Salary,6180.0,credit,Salary,Savings
10-14-2021,MBTA,25.81,debit,Travel expenses,Credit Card
10-14-2021,Mama-cita,35.62,debit,Restaurants,Credit Card
10-16-2021,Uber,29.29,debit,Travel expenses,Credit Card
10-17-2021,Dominos,49.94,debit,Restaurants,Credit Card
10-18-2021,Lyft,14.75,debit,Travel expenses,Credit Card
10-18-2021,Boston Shawarma,29.77,debit,Restaurants,Credit Card
10-21-2021,Lyft,27.03,debit,Travel expenses,Credit Card
10-22-2021,Amazon,58.26,debit,Shopping,Credit Card
10-22-2021,Ace Hardware,191.51,debit,Grocery shopping,Credit Card
10-22-2021,Mall,80.67,debit,Shopping,Credit Card
10-22-2021,Karaoke,22.44,debit,Entertainment,Credit Card
10-23-2021,Karaoke,42.03,debit,Entertainment,Credit Card
10-23-2021,Credit Transaction,53.47,credit,Dividends,Savings
10-24-2021,Uber,24.52,debit,Travel expenses,Credit Card
10-24-2021,StandUp show,51.79,debit,Entertainment,Credit Card
10-25-2021,Lyft,16.87,debit,Travel expenses,Credit Card
10-26-2021,StandUp show,47.6,debit,Entertainment,Credit Card
10-27-2021,Lyft,16.29,debit,Travel expenses,Credit Card
10-27-2021,Karaoke,51.29,debit,Entertainment,Credit Card
10-28-2021,Mall,73.75,debit,Shopping,Credit Card
10-28-2021,Dominos,60.39,debit,Restaurants,Credit Card
10-28-2021,Lyft,25.64,debit,Travel expenses,Credit Card
10-29-2021,Dominos,26.74,debit,Restaurants,Credit Card
10-29-2021,Mama-cita,69.44,debit,Restaurants,Credit Card
10-30-2021,Temu,35.37,debit,Shopping,Credit Card
10-30-2021,Boston Halal,82.52,debit,Restaurants,Credit Card
10-31-2021,Ace Hardware,226.14,debit,Grocery shopping,Credit Card
10-31-2021,Stop and Shop,222.26,debit,Grocery shopping,Credit Card
10-31-2021,Uber,26.11,debit,Travel expenses,Credit Card
11-01-2021,Amazon,30.87,debit,Shopping,Credit Card
11-01-2021,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
11-01-2021,Eversource Electricity,56.36,debit,Utilities,Checking
11-01-2021,National Grid Gas,50.12,debit,Utilities,Checking
11-01-2021,Heating fuel,233.24,debit,Utilities,Checking
11-01-2021,StandUp show,48.6,debit,Entertainment,Credit Card
11-01-2021,Ace Hardware,259.2,debit,Grocery shopping,Credit Card
11-01-2021,Uber,14.14,debit,Travel expenses,Credit Card
11-02-2021,Karaoke,35.69,debit,Entertainment,Credit Card
11-03-2021,Credit Transaction,14.91,credit,Cashback Rewards,Savings
11-03-2021,Ace Hardware,211.9,debit,Grocery shopping,Credit Card
11-03-2021,Stop and Shop,209.43,debit,Grocery shopping,Credit Card
11-03-2021,Boston Halal,33.0,debit,Restaurants,Credit Card
11-04-2021,Lyft,18.78,debit,Travel expenses,Credit Card
11-04-2021,Mama-cita,29.46,debit,Restaurants,Credit Card
11-04-2021,Ace Hardware,205.49,debit,Grocery shopping,Credit Card
11-05-2021,Mama-cita,32.85,debit,Restaurants,Credit Card
11-05-2021,Boston Halal,50.36,debit,Restaurants,Credit Card
11-05-2021,Ice skating,32.26,debit,Entertainment,Credit Card
11-05-2021,Credit Transaction,16.38,credit,Cashback Rewards,Savings
11-06-2021,Credit Transaction,53.78,credit,Dividends,Savings
11-08-2021,Temu,68.85,debit,Shopping,Credit Card
11-09-2021,Trader Joes,188.36,debit,Grocery shopping,Credit Card
11-11-2021,Uber,23.67,debit,Travel expenses,Credit Card
11-11-2021,Lyft,14.87,debit,Travel expenses,Credit Card
11-11-2021,Ice skating,38.28,debit,Entertainment,Credit Card
11-12-2021,Mama-cita,48.38,debit,Restaurants,Credit Card
11-12-2021,Temu,78.76,debit,Shopping,Credit Card
11-12-2021,AMC Boston,34.43,debit,Entertainment,Credit Card
11-13-2021,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
11-14-2021,Temu,59.82,debit,Shopping,Credit Card
11-14-2021,Dominos,65.85,debit,Restaurants,Credit Card
11-14-2021,Credit Transaction,9.1,credit,Cashback Rewards,Savings
11-14-2021,Boston Shawarma,66.26,debit,Restaurants,Credit Card
11-14-2021,Uber,22.64,debit,Travel expenses,Credit Card
11-15-2021,Ace Hardware,230.44,debit,Grocery shopping,Credit Card
11-17-2021,Stop and Shop,174.08,debit,Grocery shopping,Credit Card
11-17-2021,Amazon,68.78,debit,Shopping,Credit Card
11-17-2021,Lyft,12.95,debit,Travel expenses,Credit Card
11-18-2021,Ice skating,48.61,debit,Entertainment,Credit Card
11-18-2021,Market Basket,195.04,debit,Grocery shopping,Credit Card
11-18-2021,Temu,21.15,debit,Shopping,Credit Card
11-18-2021,Amazon,72.42,debit,Shopping,Credit Card
11-20-2021,Boston Halal,59.89,debit,Restaurants,Credit Card
11-20-2021,StandUp show,73.09,debit,Entertainment,Credit Card
11-20-2021,Amazon,31.8,debit,Shopping,Credit Card
11-21-2021,Ace Hardware,176.26,debit,Grocery shopping,Credit Card
11-21-2021,Ice skating,26.56,debit,Entertainment,Credit Card
11-22-2021,Dominos,30.21,debit,Restaurants,Credit Card
11-25-2021,Market Basket,227.51,debit,Grocery shopping,Credit Card
11-25-2021,Lyft,19.58,debit,Travel expenses,Credit Card
11-25-2021,Boston Halal,43.43,debit,Restaurants,Credit Card
11-26-2021,MBTA,20.98,debit,Travel expenses,Credit Card
11-26-2021,Lyft,24.96,debit,Travel expenses,Credit Card
11-27-2021,Amazon,27.76,debit,Shopping,Credit Card
11-27-2021,Boston Shawarma,58.96,debit,Restaurants,Credit Card
11-27-2021,Mama-cita,83.88,debit,Restaurants,Credit Card
11-27-2021,MBTA,28.66,debit,Travel expenses,Credit Card
11-27-2021,Credit Transaction,50.39,credit,Dividends,Savings
11-27-2021,Temu,21.15,debit,Shopping,Credit Card
11-28-2021,Uber,29.95,debit,Travel expenses,Credit Card
11-29-2021,Lyft,30.18,debit,Travel expenses,Credit Card
12-01-2021,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
12-01-2021,Eversource Electricity,51.34,debit,Utilities,Checking
12-01-2021,National Grid Gas,75.87,debit,Utilities,Checking
12-01-2021,Heating fuel,160.87,debit,Utilities,Checking
12-01-2021,Boston Halal,67.65,debit,Restaurants,Credit Card
12-02-2021,Boston Shawarma,74.68,debit,Restaurants,Credit Card
12-03-2021,Ice skating,43.54,debit,Entertainment,Credit Card
12-03-2021,Boston Halal,59.76,debit,Restaurants,Credit Card
12-05-2021,Uber,31.04,debit,Travel expenses,Credit Card
12-05-2021,Ice skating,31.18,debit,Entertainment,Credit Card
12-05-2021,Boston Halal,82.95,debit,Restaurants,Credit Card
12-05-2021,Boston Shawarma,34.29,debit,Restaurants,Credit Card
12-05-2021,Amazon,73.89,debit,Shopping,Credit Card
12-05-2021,MBTA,30.23,debit,Travel expenses,Credit Card
12-06-2021,Stop and Shop,249.83,debit,Grocery shopping,Credit Card
12-06-2021,Boston Halal,33.28,debit,Restaurants,Credit Card
12-07-2021,StandUp show,40.25,debit,Entertainment,Credit Card
12-07-2021,Ice skating,67.88,debit,Entertainment,Credit Card
12-08-2021,MBTA,26.67,debit,Travel expenses,Credit Card
12-08-2021,Boston Shawarma,61.37,debit,Restaurants,Credit Card
12-09-2021,Boston Halal,48.4,debit,Restaurants,Credit Card
12-09-2021,Boston Shawarma,28.63,debit,Restaurants,Credit Card
12-11-2021,Boston Halal,81.54,debit,Restaurants,Credit Card
12-12-2021,StandUp show,34.3,debit,Entertainment,Credit Card
12-13-2021,Uber,23.29,debit,Travel expenses,Credit Card
12-13-2021,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
12-13-2021,StandUp show,56.59,debit,Entertainment,Credit Card
12-14-2021,Ace Hardware,240.24,debit,Grocery shopping,Credit Card
12-16-2021,Uber,31.16,debit,Travel expenses,Credit Card
12-16-2021,Market Basket,210.46,debit,Grocery shopping,Credit Card
12-17-2021,Boston Halal,38.26,debit,Restaurants,Credit Card
12-18-2021,Temu,38.81,debit,Shopping,Credit Card
12-18-2021,Ice skating,60.24,debit,Entertainment,Credit Card
12-18-2021,Amazon,49.62,debit,Shopping,Credit Card
12-18-2021,Mall,68.66,debit,Shopping,Credit Card
12-18-2021,Karaoke,24.15,debit,Entertainment,Credit Card
12-19-2021,Dominos,55.97,debit,Restaurants,Credit Card
12-19-2021,Mama-cita,50.34,debit,Restaurants,Credit Card
12-19-2021,MBTA,15.43,debit,Travel expenses,Credit Card
12-20-2021,Boston Shawarma,35.1,debit,Restaurants,Credit Card
12-20-2021,StandUp show,42.53,debit,Entertainment,Credit Card
12-20-2021,Karaoke,53.29,debit,Entertainment,Credit Card
12-20-2021,Boston Halal,81.42,debit,Restaurants,Credit Card
12-20-2021,AMC Boston,44.85,debit,Entertainment,Credit Card
12-21-2021,Lyft,27.04,debit,Travel expenses,Credit Card
12-21-2021,Market Basket,246.33,debit,Grocery shopping,Credit Card
12-21-2021,Mall,50.55,debit,Shopping,Credit Card
12-22-2021,Dominos,31.74,debit,Restaurants,Credit Card
12-22-2021,Trader Joes,189.81,debit,Grocery shopping,Credit Card
12-23-2021,Market Basket,223.99,debit,Grocery shopping,Credit Card
12-23-2021,Temu,68.31,debit,Shopping,Credit Card
12-24-2021,Lyft,12.05,debit,Travel expenses,Credit Card
12-24-2021,MBTA,21.28,debit,Travel expenses,Credit Card
12-26-2021,Mama-cita,75.58,debit,Restaurants,Credit Card
12-27-2021,Mall,65.56,debit,Shopping,Credit Card
12-28-2021,Credit Transaction,13.29,credit,Cashback Rewards,Savings
12-29-2021,Boston Halal,81.11,debit,Restaurants,Credit Card
12-29-2021,Karaoke,34.32,debit,Entertainment,Credit Card
12-31-2021,StandUp show,48.03,debit,Entertainment,Credit Card
12-31-2021,Stop and Shop,213.15,debit,Grocery shopping,Credit Card
12-31-2021,Uber,19.15,debit,Travel expenses,Credit Card
01-01-2022,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
01-01-2022,Eversource Electricity,67.78,debit,Utilities,Checking
01-01-2022,National Grid Gas,66.99,debit,Utilities,Checking
01-01-2022,Heating fuel,209.63,debit,Utilities,Checking
01-01-2022,Karaoke,27.31,debit,Entertainment,Credit Card
01-02-2022,Temu,52.0,debit,Shopping,Credit Card
01-04-2022,StandUp show,25.31,debit,Entertainment,Credit Card
01-04-2022,Boston Shawarma,70.45,debit,Restaurants,Credit Card
01-04-2022,Lyft,30.9,debit,Travel expenses,Credit Card
01-05-2022,Ace Hardware,186.14,debit,Grocery shopping,Credit Card
01-05-2022,Mama-cita,65.58,debit,Restaurants,Credit Card
01-05-2022,Mall,49.01,debit,Shopping,Credit Card
01-07-2022,Market Basket,245.65,debit,Grocery shopping,Credit Card
01-08-2022,Uber,13.26,debit,Travel expenses,Credit Card
01-08-2022,Amazon,29.57,debit,Shopping,Credit Card
01-09-2022,StandUp show,44.05,debit,Entertainment,Credit Card
01-10-2022,Lyft,23.55,debit,Travel expenses,Credit Card
01-11-2022,Ice skating,43.74,debit,Entertainment,Credit Card
01-13-2022,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
01-13-2022,Dominos,78.66,debit,Restaurants,Credit Card
01-14-2022,StandUp show,56.3,debit,Entertainment,Credit Card
01-14-2022,Mama-cita,82.15,debit,Restaurants,Credit Card
01-15-2022,Mama-cita,33.7,debit,Restaurants,Credit Card
01-15-2022,Temu,51.56,debit,Shopping,Credit Card
01-16-2022,Ace Hardware,242.49,debit,Grocery shopping,Credit Card
01-16-2022,AMC Boston,28.44,debit,Entertainment,Credit Card
01-17-2022,Mama-cita,32.13,debit,Restaurants,Credit Card
01-17-2022,Ace Hardware,212.31,debit,Grocery shopping,Credit Card
01-17-2022,Boston Shawarma,32.6,debit,Restaurants,Credit Card
01-18-2022,Trader Joes,210.61,debit,Grocery shopping,Credit Card
01-18-2022,Amazon,62.6,debit,Shopping,Credit Card
01-19-2022,Market Basket,223.09,debit,Grocery shopping,Credit Card
01-19-2022,Mama-cita,81.74,debit,Restaurants,Credit Card
01-20-2022,Mama-cita,57.43,debit,Restaurants,Credit Card
01-20-2022,Temu,47.92,debit,Shopping,Credit Card
01-20-2022,Market Basket,241.42,debit,Grocery shopping,Credit Card
01-21-2022,Mall,77.58,debit,Shopping,Credit Card
01-23-2022,Boston Shawarma,72.79,debit,Restaurants,Credit Card
01-25-2022,Credit Transaction,8.3,credit,Cashback Rewards,Savings
01-25-2022,Temu,73.13,debit,Shopping,Credit Card
01-26-2022,Credit Transaction,16.61,credit,Cashback Rewards,Savings
01-26-2022,Mall,78.1,debit,Shopping,Credit Card
01-26-2022,Amazon,76.5,debit,Shopping,Credit Card
01-27-2022,Boston Halal,49.13,debit,Restaurants,Credit Card
01-27-2022,StandUp show,30.36,debit,Entertainment,Credit Card
01-27-2022,Stop and Shop,239.93,debit,Grocery shopping,Credit Card
01-27-2022,Boston Shawarma,64.53,debit,Restaurants,Credit Card
01-27-2022,Dominos,66.61,debit,Restaurants,Credit Card
01-29-2022,Boston Halal,46.94,debit,Restaurants,Credit Card
01-30-2022,Stop and Shop,182.05,debit,Grocery shopping,Credit Card
02-01-2022,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
02-01-2022,Eversource Electricity,67.3,debit,Utilities,Checking
02-01-2022,National Grid Gas,75.61,debit,Utilities,Checking
02-01-2022,Heating fuel,209.91,debit,Utilities,Checking
02-01-2022,Market Basket,163.55,debit,Grocery shopping,Credit Card
02-01-2022,Boston Shawarma,37.69,debit,Restaurants,Credit Card
02-01-2022,Ace Hardware,218.09,debit,Grocery shopping,Credit Card
02-01-2022,Lyft,10.81,debit,Travel expenses,Credit Card
02-02-2022,Lyft,28.36,debit,Travel expenses,Credit Card
02-02-2022,Mall,25.89,debit,Shopping,Credit Card
02-02-2022,AMC Boston,43.46,debit,Entertainment,Credit Card
02-03-2022,Mall,82.27,debit,Shopping,Credit Card
02-04-2022,Ace Hardware,192.9,debit,Grocery shopping,Credit Card
02-04-2022,Amazon,60.82,debit,Shopping,Credit Card
02-04-2022,AMC Boston,33.12,debit,Entertainment,Credit Card
02-05-2022,Trader Joes,183.22,debit,Grocery shopping,Credit Card
02-06-2022,Market Basket,230.52,debit,Grocery shopping,Credit Card
02-06-2022,Mall,59.81,debit,Shopping,Credit Card
02-06-2022,Boston Halal,57.81,debit,Restaurants,Credit Card
02-07-2022,Dominos,43.24,debit,Restaurants,Credit Card
02-07-2022,Boston Shawarma,53.02,debit,Restaurants,Credit Card
02-07-2022,Mama-cita,48.68,debit,Restaurants,Credit Card
02-08-2022,Temu,26.87,debit,Shopping,Credit Card
02-08-2022,MBTA,26.3,debit,Travel expenses,Credit Card
02-08-2022,Uber,28.79,debit,Travel expenses,Credit Card
02-10-2022,Temu,72.09,debit,Shopping,Credit Card
02-10-2022,Stop and Shop,179.88,debit,Grocery shopping,Credit Card
02-10-2022,StandUp show,58.5,debit,Entertainment,Credit Card
02-10-2022,Dominos,52.19,debit,Restaurants,Credit Card
02-11-2022,Karaoke,42.96,debit,Entertainment,Credit Card
02-12-2022,Mama-cita,80.91,debit,Restaurants,Credit Card
02-13-2022,Ice skating,30.55,debit,Entertainment,Credit Card
02-13-2022,MBTA,15.43,debit,Travel expenses,Credit Card
02-13-2022,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
02-14-2022,Boston Halal,49.61,debit,Restaurants,Credit Card
02-14-2022,Lyft,13.18,debit,Travel expenses,Credit Card
02-14-2022,Ace Hardware,186.06,debit,Grocery shopping,Credit Card
02-15-2022,Mama-cita,59.42,debit,Restaurants,Credit Card
02-15-2022,Karaoke,52.87,debit,Entertainment,Credit Card
02-16-2022,Boston Halal,36.2,debit,Restaurants,Credit Card
02-16-2022,Boston Shawarma,34.84,debit,Restaurants,Credit Card
02-17-2022,Temu,59.79,debit,Shopping,Credit Card
02-18-2022,Ice skating,36.31,debit,Entertainment,Credit Card
02-18-2022,MBTA,21.63,debit,Travel expenses,Credit Card
02-18-2022,StandUp show,53.98,debit,Entertainment,Credit Card
02-19-2022,StandUp show,40.16,debit,Entertainment,Credit Card
02-20-2022,StandUp show,39.31,debit,Entertainment,Credit Card
02-20-2022,Trader Joes,253.93,debit,Grocery shopping,Credit Card
02-21-2022,Dominos,35.83,debit,Restaurants,Credit Card
02-21-2022,MBTA,28.58,debit,Travel expenses,Credit Card
02-22-2022,AMC Boston,40.6,debit,Entertainment,Credit Card
02-23-2022,Market Basket,168.18,debit,Grocery shopping,Credit Card
02-23-2022,Ice skating,57.5,debit,Entertainment,Credit Card
02-24-2022,Market Basket,257.16,debit,Grocery shopping,Credit Card
02-24-2022,MBTA,25.5,debit,Travel expenses,Credit Card
02-24-2022,Temu,52.07,debit,Shopping,Credit Card
02-25-2022,Boston Shawarma,47.29,debit,Restaurants,Credit Card
02-26-2022,MBTA,27.32,debit,Travel expenses,Credit Card
03-01-2022,Market Basket,242.77,debit,Grocery shopping,Credit Card
03-01-2022,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
03-01-2022,Eversource Electricity,70.13,debit,Utilities,Checking
03-01-2022,National Grid Gas,73.7,debit,Utilities,Checking
03-01-2022,Heating fuel,239.78,debit,Utilities,Checking
03-01-2022,Mama-cita,71.03,debit,Restaurants,Credit Card
03-02-2022,Dominos,39.34,debit,Restaurants,Credit Card
03-02-2022,MBTA,18.67,debit,Travel expenses,Credit Card
03-03-2022,StandUp show,44.14,debit,Entertainment,Credit Card
03-04-2022,Dominos,61.28,debit,Restaurants,Credit Card
03-04-2022,Temu,56.36,debit,Shopping,Credit Card
03-04-2022,Mama-cita,41.67,debit,Restaurants,Credit Card
03-04-2022,Boston Halal,64.4,debit,Restaurants,Credit Card
03-05-2022,MBTA,12.95,debit,Travel expenses,Credit Card
03-05-2022,Lyft,14.24,debit,Travel expenses,Credit Card
03-06-2022,Boston Shawarma,73.7,debit,Restaurants,Credit Card
03-07-2022,Uber,13.54,debit,Travel expenses,Credit Card
03-07-2022,StandUp show,71.35,debit,Entertainment,Credit Card
03-08-2022,Temu,52.53,debit,Shopping,Credit Card
03-08-2022,Lyft,24.59,debit,Travel expenses,Credit Card
03-08-2022,Boston Halal,75.76,debit,Restaurants,Credit Card
03-08-2022,Mama-cita,80.11,debit,Restaurants,Credit Card
03-09-2022,Boston Halal,79.16,debit,Restaurants,Credit Card
03-09-2022,Mama-cita,39.38,debit,Restaurants,Credit Card
03-09-2022,MBTA,27.26,debit,Travel expenses,Credit Card
03-09-2022,Dominos,81.71,debit,Restaurants,Credit Card
03-09-2022,Uber,17.02,debit,Travel expenses,Credit Card
03-10-2022,Mama-cita,43.89,debit,Restaurants,Credit Card
03-11-2022,Amazon,45.66,debit,Shopping,Credit Card
03-11-2022,Boston Shawarma,78.33,debit,Restaurants,Credit Card
03-11-2022,StandUp show,61.82,debit,Entertainment,Credit Card
03-11-2022,Mall,37.42,debit,Shopping,Credit Card
03-13-2022,Dominos,67.06,debit,Restaurants,Credit Card
03-13-2022,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
03-14-2022,Dominos,84.05,debit,Restaurants,Credit Card
03-14-2022,Credit Transaction,3.18,credit,Cashback Rewards,Savings
03-15-2022,Stop and Shop,188.97,debit,Grocery shopping,Credit Card
03-16-2022,Boston Halal,36.68,debit,Restaurants,Credit Card
03-16-2022,Boston Shawarma,84.22,debit,Restaurants,Credit Card
03-17-2022,Lyft,16.2,debit,Travel expenses,Credit Card
03-17-2022,Ace Hardware,202.14,debit,Grocery shopping,Credit Card
03-18-2022,Uber,13.07,debit,Travel expenses,Credit Card
03-18-2022,Stop and Shop,224.9,debit,Grocery shopping,Credit Card
03-19-2022,Amazon,76.31,debit,Shopping,Credit Card
03-20-2022,Amazon,23.79,debit,Shopping,Credit Card
03-20-2022,Mama-cita,49.81,debit,Restaurants,Credit Card
03-21-2022,Boston Shawarma,65.96,debit,Restaurants,Credit Card
03-23-2022,Uber,28.01,debit,Travel expenses,Credit Card
03-23-2022,Credit Transaction,8.83,credit,Cashback Rewards,Savings
03-24-2022,Boston Halal,75.48,debit,Restaurants,Credit Card
03-24-2022,Uber,19.44,debit,Travel expenses,Credit Card
03-24-2022,MBTA,20.5,debit,Travel expenses,Credit Card
03-24-2022,Ace Hardware,159.92,debit,Grocery shopping,Credit Card
03-25-2022,AMC Boston,60.36,debit,Entertainment,Credit Card
03-26-2022,Uber,12.7,debit,Travel expenses,Credit Card
03-26-2022,Lyft,12.35,debit,Travel expenses,Credit Card
03-26-2022,Temu,53.35,debit,Shopping,Credit Card
03-27-2022,Credit Transaction,178.07,credit,Dividends,Savings
03-29-2022,Mama-cita,77.72,debit,Restaurants,Credit Card
03-29-2022,Stop and Shop,259.61,debit,Grocery shopping,Credit Card
03-29-2022,Dominos,67.27,debit,Restaurants,Credit Card
03-30-2022,Boston Shawarma,77.4,debit,Restaurants,Credit Card
03-31-2022,AMC Boston,38.1,debit,Entertainment,Credit Card
03-31-2022,Ice skating,34.32,debit,Entertainment,Credit Card
04-01-2022,Rent/ Mortgage,1550.0,debit,Mortgage & Rent,Savings
04-01-2022,Eversource Electricity,50.59,debit,Utilities,Checking
04-01-2022,National Grid Gas,61.89,debit,Utilities,Checking
04-01-2022,Heating fuel,182.62,debit,Utilities,Checking
04-02-2022,Boston Halal,37.44,debit,Restaurants,Credit Card
04-02-2022,Temu,39.7,debit,Shopping,Credit Card
04-03-2022,Boston Shawarma,62.02,debit,Restaurants,Credit Card
04-03-2022,Mama-cita,67.63,debit,Restaurants,Credit Card
04-03-2022,Lyft,15.77,debit,Travel expenses,Credit Card
04-04-2022,MBTA,29.38,debit,Travel expenses,Credit Card
04-04-2022,Boston Shawarma,31.12,debit,Restaurants,Credit Card
04-04-2022,Trader Joes,160.09,debit,Grocery shopping,Credit Card
04-04-2022,Boston Halal,71.71,debit,Restaurants,Credit Card
04-05-2022,Uber,17.28,debit,Travel expenses,Credit Card
04-06-2022,Boston Shawarma,41.48,debit,Restaurants,Credit Card
04-07-2022,Boston Halal,70.4,debit,Restaurants,Credit Card
04-08-2022,Temu,31.65,debit,Shopping,Credit Card
04-08-2022,Market Basket,237.43,debit,Grocery shopping,Credit Card
04-08-2022,Mall,32.15,debit,Shopping,Credit Card
04-08-2022,Boston Shawarma,38.11,debit,Restaurants,Credit Card
04-09-2022,Mama-cita,32.26,debit,Restaurants,Credit Card
04-10-2022,Lyft,16.61,debit,Travel expenses,Credit Card
04-10-2022,Amazon,68.73,debit,Shopping,Credit Card
04-10-2022,AMC Boston,41.17,debit,Entertainment,Credit Card
04-11-2022,Uber,23.14,debit,Travel expenses,Credit Card
04-11-2022,Mall,44.68,debit,Shopping,Credit Card
04-12-2022,Market Basket,167.51,debit,Grocery shopping,Credit Card
04-13-2022,Market Basket,176.41,debit,Grocery shopping,Credit Card
04-13-2022,Boston Shawarma,69.62,debit,Restaurants,Credit Card
04-13-2022,AMC Boston,64.6,debit,Entertainment,Credit Card
04-13-2022,Dominos,52.04,debit,Restaurants,Credit Card
04-13-2022,Monthly direct deposit - Salary,8034.0,credit,Salary,Savings
04-13-2022,Temu,29.27,debit,Shopping,Credit Card
04-14-2022,Ace Hardware,252.78,debit,Grocery shopping,Credit Card
04-15-2022,Boston Halal,26.96,debit,Restaurants,Credit Card
04-15-2022,Uber,10.48,debit,Travel expenses,Credit Card
04-15-2022,Karaoke,39.3,debit,Entertainment,Credit Card
04-15-2022,Ice skating,25.17,debit,Entertainment,Credit Card
04-16-2022,Mama-cita,28.96,debit,Restaurants,Credit Card
04-17-2022,Boston Halal,32.91,debit,Restaurants,Credit Card
04-19-2022,StandUp show,37.76,debit,Entertainment,Credit Card
04-19-2022,Lyft,11.32,debit,Travel expenses,Credit Card
