Date,Description,Amount,Transaction Type,Category,Account Name
10-13-2020,MBTA,27.73,debit,Travel expenses,Credit Card
10-13-2020,Amazon,48.62,debit,Shopping,Credit Card
10-13-2020,Monthly direct deposit - Salary,6000,credit,Salary,Savings
10-14-2020,Uber,15.86,debit,Travel expenses,Credit Card
10-14-2020,Ace Hardware,233.5,debit,Grocery shopping,Credit Card
10-14-2020,Dominos,68.92,debit,Restaurants,Credit Card
10-15-2020,Amazon,28.05,debit,Shopping,Credit Card
10-16-2020,Uber,18.14,debit,Travel expenses,Credit Card
10-16-2020,Credit Transaction,10.17,credit,Cashback Rewards,Savings
10-17-2020,Mall,58.56,debit,Shopping,Credit Card
10-17-2020,Temu,22.56,debit,Shopping,Credit Card
10-17-2020,Boston Halal,55.18,debit,Restaurants,Credit Card
10-18-2020,Trader Joes,150.04,debit,Grocery shopping,Credit Card
10-18-2020,Market Basket,217.42,debit,Grocery shopping,Credit Card
10-19-2020,Dominos,51.74,debit,Restaurants,Credit Card
10-19-2020,Credit Transaction,164.14,credit,Dividends,Savings
10-19-2020,Temu,36.25,debit,Shopping,Credit Card
10-19-2020,Credit Transaction,14.36,credit,Cashback Rewards,Savings
10-20-2020,Stop and Shop,182.19,debit,Grocery shopping,Credit Card
10-20-2020,Dominos,27.59,debit,Restaurants,Credit Card
10-20-2020,Boston Halal,69.45,debit,Restaurants,Credit Card
10-21-2020,Mall,66.98,debit,Shopping,Credit Card
10-22-2020,Boston Shawarma,79.81,debit,Restaurants,Credit Card
10-22-2020,Stop and Shop,231.89,debit,Grocery shopping,Credit Card
10-23-2020,Uber,25.35,debit,Travel expenses,Credit Card
10-23-2020,Temu,33.25,debit,Shopping,Credit Card
10-24-2020,Mama-cita,53.04,debit,Restaurants,Credit Card
10-24-2020,Ace Hardware,184.06,debit,Grocery shopping,Credit Card
10-24-2020,Credit Transaction,14.02,credit,Cashback Rewards,Savings
10-24-2020,Dominos,46.38,debit,Restaurants,Credit Card
10-25-2020,StandUp show,51.81,debit,Entertainment,Credit Card
10-25-2020,Stop and Shop,157.08,debit,Grocery shopping,Credit Card
10-25-2020,Boston Shawarma,44.33,debit,Restaurants,Credit Card
10-26-2020,Mall,20.41,debit,Shopping,Credit Card
10-26-2020,Credit Transaction,160.97,credit,Dividends,Savings
10-28-2020,Market Basket,161.05,debit,Grocery shopping,Credit Card
10-28-2020,Stop and Shop,227.26,debit,Grocery shopping,Credit Card
10-29-2020,MBTA,11.54,debit,Travel expenses,Credit Card
10-29-2020,Dominos,79.23,debit,Restaurants,Credit Card
10-30-2020,Market Basket,159.32,debit,Grocery shopping,Credit Card
10-31-2020,Dominos,31.09,debit,Restaurants,Credit Card
11-01-2020,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
11-01-2020,Eversource Electricity,51.05,debit,Utilities,Checking
11-01-2020,National Grid Gas,71.39,debit,Utilities,Checking
11-01-2020,Heating fuel,173.91,debit,Utilities,Checking
11-01-2020,MBTA,22.84,debit,Travel expenses,Credit Card
11-01-2020,Temu,67.57,debit,Shopping,Credit Card
11-01-2020,Boston Shawarma,49.42,debit,Restaurants,Credit Card
11-02-2020,Dominos,69.94,debit,Restaurants,Credit Card
11-02-2020,Trader Joes,152.07,debit,Grocery shopping,Credit Card
11-03-2020,Stop and Shop,227.06,debit,Grocery shopping,Credit Card
11-03-2020,Ace Hardware,231.44,debit,Grocery shopping,Credit Card
11-03-2020,Boston Halal,76.17,debit,Restaurants,Credit Card
11-03-2020,Uber,12.11,debit,Travel expenses,Credit Card
11-03-2020,MBTA,20.56,debit,Travel expenses,Credit Card
11-03-2020,Mall,61.02,debit,Shopping,Credit Card
11-04-2020,Boston Shawarma,38.67,debit,Restaurants,Credit Card
11-04-2020,MBTA,19.07,debit,Travel expenses,Credit Card
11-04-2020,Stop and Shop,168.58,debit,Grocery shopping,Credit Card
11-05-2020,Uber,10.06,debit,Travel expenses,Credit Card
11-05-2020,Mall,78.3,debit,Shopping,Credit Card
11-05-2020,Ace Hardware,244.95,debit,Grocery shopping,Credit Card
11-05-2020,Lyft,23.9,debit,Travel expenses,Credit Card
11-05-2020,Temu,68.63,debit,Shopping,Credit Card
11-05-2020,Dominos,68.93,debit,Restaurants,Credit Card
11-05-2020,Market Basket,151.06,debit,Grocery shopping,Credit Card
11-06-2020,Market Basket,160,debit,Grocery shopping,Credit Card
11-06-2020,Ace Hardware,161.89,debit,Grocery shopping,Credit Card
11-06-2020,MBTA,23.85,debit,Travel expenses,Credit Card
11-06-2020,Lyft,19.29,debit,Travel expenses,Credit Card
11-07-2020,Temu,45.63,debit,Shopping,Credit Card
11-07-2020,Mama-cita,61.96,debit,Restaurants,Credit Card
11-07-2020,Amazon,20.6,debit,Shopping,Credit Card
11-08-2020,Ace Hardware,182.84,debit,Grocery shopping,Credit Card
11-09-2020,Amazon,63.87,debit,Shopping,Credit Card
11-09-2020,Mama-cita,63.69,debit,Restaurants,Credit Card
11-10-2020,Market Basket,237.85,debit,Grocery shopping,Credit Card
11-10-2020,Credit Transaction,19.43,credit,Cashback Rewards,Savings
11-10-2020,Stop and Shop,184.42,debit,Grocery shopping,Credit Card
11-10-2020,Ace Hardware,242.94,debit,Grocery shopping,Credit Card
11-10-2020,Mall,60.6,debit,Shopping,Credit Card
11-10-2020,Boston Halal,70.28,debit,Restaurants,Credit Card
11-10-2020,Trader Joes,209.49,debit,Grocery shopping,Credit Card
11-11-2020,Uber,21.77,debit,Travel expenses,Credit Card
11-11-2020,Market Basket,227.91,debit,Grocery shopping,Credit Card
11-11-2020,Mama-cita,40.39,debit,Restaurants,Credit Card
11-11-2020,Trader Joes,249.6,debit,Grocery shopping,Credit Card
11-12-2020,Trader Joes,154.21,debit,Grocery shopping,Credit Card
11-12-2020,Mall,47.83,debit,Shopping,Credit Card
11-13-2020,Stop and Shop,236.23,debit,Grocery shopping,Credit Card
11-13-2020,Uber,25.61,debit,Travel expenses,Credit Card
11-13-2020,Market Basket,181.5,debit,Grocery shopping,Credit Card
11-13-2020,Monthly direct deposit - Salary,6180,credit,Salary,Savings
11-13-2020,Trader Joes,219.64,debit,Grocery shopping,Credit Card
11-14-2020,Mama-cita,33.35,debit,Restaurants,Credit Card
11-14-2020,Boston Shawarma,28.14,debit,Restaurants,Credit Card
11-15-2020,Mama-cita,74.58,debit,Restaurants,Credit Card
11-15-2020,Boston Shawarma,46.86,debit,Restaurants,Credit Card
11-15-2020,Mall,41,debit,Shopping,Credit Card
11-15-2020,Lyft,23.87,debit,Travel expenses,Credit Card
11-15-2020,Dominos,25.09,debit,Restaurants,Credit Card
11-15-2020,Amazon,44.38,debit,Shopping,Credit Card
11-15-2020,Boston Halal,43.6,debit,Restaurants,Credit Card
11-15-2020,Ice skating,47.77,debit,Entertainment,Credit Card
11-16-2020,Credit Transaction,10.1,credit,Cashback Rewards,Savings
11-16-2020,Temu,55.08,debit,Shopping,Credit Card
11-16-2020,Amazon,54.68,debit,Shopping,Credit Card
11-17-2020,MBTA,10.49,debit,Travel expenses,Credit Card
11-17-2020,Mama-cita,45.82,debit,Restaurants,Credit Card
11-18-2020,Stop and Shop,249.47,debit,Grocery shopping,Credit Card
11-18-2020,Trader Joes,190.99,debit,Grocery shopping,Credit Card
11-18-2020,Credit Transaction,121.31,credit,Dividends,Savings
11-18-2020,Mama-cita,64.42,debit,Restaurants,Credit Card
11-18-2020,Ace Hardware,175.38,debit,Grocery shopping,Credit Card
11-19-2020,Boston Shawarma,25.39,debit,Restaurants,Credit Card
11-19-2020,Amazon,49.43,debit,Shopping,Credit Card
11-20-2020,Lyft,22.74,debit,Travel expenses,Credit Card
11-20-2020,Amazon,23.98,debit,Shopping,Credit Card
11-20-2020,Ace Hardware,220.99,debit,Grocery shopping,Credit Card
11-20-2020,Boston Shawarma,54.41,debit,Restaurants,Credit Card
11-20-2020,Uber,17.07,debit,Travel expenses,Credit Card
11-20-2020,MBTA,25.12,debit,Travel expenses,Credit Card
11-21-2020,Ace Hardware,188.67,debit,Grocery shopping,Credit Card
11-21-2020,Lyft,29.75,debit,Travel expenses,Credit Card
11-21-2020,Trader Joes,181.57,debit,Grocery shopping,Credit Card
11-21-2020,Uber,11.56,debit,Travel expenses,Credit Card
11-22-2020,Ace Hardware,174.26,debit,Grocery shopping,Credit Card
11-22-2020,Mama-cita,49.97,debit,Restaurants,Credit Card
11-23-2020,Stop and Shop,177.82,debit,Grocery shopping,Credit Card
11-23-2020,Market Basket,193.72,debit,Grocery shopping,Credit Card
11-23-2020,Amazon,59.84,debit,Shopping,Credit Card
11-23-2020,Karaoke,52.87,debit,Entertainment,Credit Card
11-24-2020,Karaoke,20.14,debit,Entertainment,Credit Card
11-24-2020,Mall,48.38,debit,Shopping,Credit Card
11-24-2020,Stop and Shop,228.15,debit,Grocery shopping,Credit Card
11-25-2020,Lyft,11.26,debit,Travel expenses,Credit Card
11-25-2020,Temu,57.33,debit,Shopping,Credit Card
11-25-2020,Boston Shawarma,51.63,debit,Restaurants,Credit Card
11-26-2020,Trader Joes,248.7,debit,Grocery shopping,Credit Card
11-26-2020,Mama-cita,75.38,debit,Restaurants,Credit Card
11-27-2020,Market Basket,164.62,debit,Grocery shopping,Credit Card
11-27-2020,Credit Transaction,10.67,credit,Cashback Rewards,Savings
11-28-2020,Boston Shawarma,25.69,debit,Restaurants,Credit Card
11-29-2020,Lyft,13.88,debit,Travel expenses,Credit Card
11-29-2020,Mall,58.74,debit,Shopping,Credit Card
11-29-2020,Temu,43.97,debit,Shopping,Credit Card
11-29-2020,Ace Hardware,153.05,debit,Grocery shopping,Credit Card
11-29-2020,Boston Shawarma,57.76,debit,Restaurants,Credit Card
11-29-2020,MBTA,23.94,debit,Travel expenses,Credit Card
11-30-2020,Dominos,77.33,debit,Restaurants,Credit Card
11-30-2020,Uber,20.01,debit,Travel expenses,Credit Card
11-30-2020,Credit Transaction,10,credit,Cashback Rewards,Savings
11-30-2020,Stop and Shop,154.71,debit,Grocery shopping,Credit Card
11-30-2020,Temu,49.89,debit,Shopping,Credit Card
12-01-2020,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
12-01-2020,Eversource Electricity,55.98,debit,Utilities,Checking
12-01-2020,National Grid Gas,76.07,debit,Utilities,Checking
12-01-2020,Heating fuel,216.7,debit,Utilities,Checking
12-01-2020,MBTA,18.77,debit,Travel expenses,Credit Card
12-02-2020,Mall,43.22,debit,Shopping,Credit Card
12-02-2020,Stop and Shop,222.76,debit,Grocery shopping,Credit Card
12-03-2020,Boston Shawarma,43.63,debit,Restaurants,Credit Card
12-04-2020,Mama-cita,71.75,debit,Restaurants,Credit Card
12-04-2020,Boston Halal,60.4,debit,Restaurants,Credit Card
12-04-2020,Credit Transaction,11.07,credit,Cashback Rewards,Savings
12-04-2020,Dominos,31.11,debit,Restaurants,Credit Card
12-04-2020,Market Basket,170.89,debit,Grocery shopping,Credit Card
12-04-2020,Mall,47.99,debit,Shopping,Credit Card
12-05-2020,Market Basket,240.53,debit,Grocery shopping,Credit Card
12-05-2020,Mall,39.54,debit,Shopping,Credit Card
12-06-2020,Boston Shawarma,35.95,debit,Restaurants,Credit Card
12-06-2020,Amazon,23.41,debit,Shopping,Credit Card
12-06-2020,Trader Joes,220.76,debit,Grocery shopping,Credit Card
12-06-2020,Market Basket,160.08,debit,Grocery shopping,Credit Card
12-06-2020,Uber,26.32,debit,Travel expenses,Credit Card
12-08-2020,Uber,29.91,debit,Travel expenses,Credit Card
12-09-2020,Credit Transaction,156.69,credit,Dividends,Savings
12-10-2020,Dominos,78.69,debit,Restaurants,Credit Card
12-10-2020,Boston Halal,79.21,debit,Restaurants,Credit Card
12-10-2020,Boston Shawarma,74.49,debit,Restaurants,Credit Card
12-10-2020,Mama-cita,29.69,debit,Restaurants,Credit Card
12-10-2020,Temu,21.18,debit,Shopping,Credit Card
12-11-2020,Credit Transaction,17.14,credit,Cashback Rewards,Savings
12-11-2020,StandUp show,67.69,debit,Entertainment,Credit Card
12-12-2020,Uber,16.72,debit,Travel expenses,Credit Card
12-12-2020,Credit Transaction,3.4,credit,Cashback Rewards,Savings
12-12-2020,Stop and Shop,159.71,debit,Grocery shopping,Credit Card
12-12-2020,Ace Hardware,245.21,debit,Grocery shopping,Credit Card
12-12-2020,Trader Joes,219.27,debit,Grocery shopping,Credit Card
12-13-2020,Trader Joes,174.03,debit,Grocery shopping,Credit Card
12-13-2020,Mama-cita,36.8,debit,Restaurants,Credit Card
12-13-2020,Ace Hardware,178.67,debit,Grocery shopping,Credit Card
12-13-2020,Market Basket,197.55,debit,Grocery shopping,Credit Card
12-13-2020,Monthly direct deposit - Salary,6180,credit,Salary,Savings
12-13-2020,Lyft,12.98,debit,Travel expenses,Credit Card
12-13-2020,Credit Transaction,114.89,credit,Dividends,Savings
12-14-2020,Ice skating,23.59,debit,Entertainment,Credit Card
12-14-2020,Mall,55.75,debit,Shopping,Credit Card
12-14-2020,Boston Halal,38.21,debit,Restaurants,Credit Card
12-14-2020,Stop and Shop,233.73,debit,Grocery shopping,Credit Card
12-14-2020,Dominos,47.65,debit,Restaurants,Credit Card
12-15-2020,Boston Halal,65.6,debit,Restaurants,Credit Card
12-15-2020,Mall,27.06,debit,Shopping,Credit Card
12-17-2020,Stop and Shop,150.6,debit,Grocery shopping,Credit Card
12-17-2020,Market Basket,179.92,debit,Grocery shopping,Credit Card
12-17-2020,Trader Joes,191.91,debit,Grocery shopping,Credit Card
12-17-2020,Ace Hardware,237.05,debit,Grocery shopping,Credit Card
12-18-2020,Stop and Shop,177.2,debit,Grocery shopping,Credit Card
12-18-2020,Trader Joes,223.42,debit,Grocery shopping,Credit Card
12-18-2020,Dominos,48.13,debit,Restaurants,Credit Card
12-19-2020,Uber,14.93,debit,Travel expenses,Credit Card
12-19-2020,Ace Hardware,180.72,debit,Grocery shopping,Credit Card
12-20-2020,Mama-cita,72.23,debit,Restaurants,Credit Card
12-20-2020,Market Basket,249,debit,Grocery shopping,Credit Card
12-20-2020,Ace Hardware,248.03,debit,Grocery shopping,Credit Card
12-20-2020,Stop and Shop,247.99,debit,Grocery shopping,Credit Card
12-20-2020,Trader Joes,153.87,debit,Grocery shopping,Credit Card
12-21-2020,Market Basket,229.24,debit,Grocery shopping,Credit Card
12-21-2020,Mall,74.56,debit,Shopping,Credit Card
12-21-2020,MBTA,18.98,debit,Travel expenses,Credit Card
12-22-2020,Trader Joes,243.85,debit,Grocery shopping,Credit Card
12-22-2020,Mall,69.88,debit,Shopping,Credit Card
12-23-2020,Ice skating,37.86,debit,Entertainment,Credit Card
12-23-2020,Mama-cita,43.16,debit,Restaurants,Credit Card
12-23-2020,Credit Transaction,13.85,credit,Cashback Rewards,Savings
12-23-2020,Temu,23.35,debit,Shopping,Credit Card
12-24-2020,Ice skating,33.17,debit,Entertainment,Credit Card
12-24-2020,Temu,25.36,debit,Shopping,Credit Card
12-24-2020,Ace Hardware,232.23,debit,Grocery shopping,Credit Card
12-24-2020,Karaoke,40.29,debit,Entertainment,Credit Card
12-24-2020,Amazon,51.51,debit,Shopping,Credit Card
12-24-2020,Credit Transaction,4.83,credit,Cashback Rewards,Savings
12-24-2020,Trader Joes,218.02,debit,Grocery shopping,Credit Card
12-25-2020,Ace Hardware,235.94,debit,Grocery shopping,Credit Card
12-25-2020,Market Basket,236.98,debit,Grocery shopping,Credit Card
12-25-2020,Boston Shawarma,26.89,debit,Restaurants,Credit Card
12-26-2020,Amazon,63.82,debit,Shopping,Credit Card
12-26-2020,MBTA,24.39,debit,Travel expenses,Credit Card
12-27-2020,Lyft,11.99,debit,Travel expenses,Credit Card
12-29-2020,Ace Hardware,163.08,debit,Grocery shopping,Credit Card
12-29-2020,AMC Boston,52.67,debit,Entertainment,Credit Card
12-29-2020,Market Basket,231.42,debit,Grocery shopping,Credit Card
12-29-2020,Trader Joes,229.05,debit,Grocery shopping,Credit Card
12-29-2020,Boston Shawarma,62.9,debit,Restaurants,Credit Card
12-30-2020,Ace Hardware,243.46,debit,Grocery shopping,Credit Card
12-30-2020,Uber,13.93,debit,Travel expenses,Credit Card
12-30-2020,Amazon,70.58,debit,Shopping,Credit Card
12-31-2020,Market Basket,200.8,debit,Grocery shopping,Credit Card
12-31-2020,Trader Joes,203.47,debit,Grocery shopping,Credit Card
12-31-2020,Ace Hardware,218.85,debit,Grocery shopping,Credit Card
01-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
01-01-2021,Eversource Electricity,72.94,debit,Utilities,Checking
01-01-2021,National Grid Gas,72.19,debit,Utilities,Checking
01-01-2021,Heating fuel,222.91,debit,Utilities,Checking
01-02-2021,Credit Transaction,16.99,credit,Cashback Rewards,Savings
01-02-2021,Temu,29.78,debit,Shopping,Credit Card
01-03-2021,Lyft,17.6,debit,Travel expenses,Credit Card
01-03-2021,Mall,70.94,debit,Shopping,Credit Card
01-03-2021,Uber,12.23,debit,Travel expenses,Credit Card
01-04-2021,Credit Transaction,183,credit,Dividends,Savings
01-04-2021,Ice skating,37.03,debit,Entertainment,Credit Card
01-05-2021,Ace Hardware,218.52,debit,Grocery shopping,Credit Card
01-05-2021,Trader Joes,189.64,debit,Grocery shopping,Credit Card
01-06-2021,Mall,62.68,debit,Shopping,Credit Card
01-06-2021,AMC Boston,63.23,debit,Entertainment,Credit Card
01-07-2021,Market Basket,259.4,debit,Grocery shopping,Credit Card
01-07-2021,MBTA,25.34,debit,Travel expenses,Credit Card
01-08-2021,Boston Shawarma,45.53,debit,Restaurants,Credit Card
01-08-2021,Temu,45.78,debit,Shopping,Credit Card
01-08-2021,MBTA,25.88,debit,Travel expenses,Credit Card
01-08-2021,Mama-cita,83.74,debit,Restaurants,Credit Card
01-08-2021,Mall,54.18,debit,Shopping,Credit Card
01-09-2021,Ace Hardware,244.39,debit,Grocery shopping,Credit Card
01-10-2021,Boston Shawarma,55.75,debit,Restaurants,Credit Card
01-10-2021,Amazon,68.13,debit,Shopping,Credit Card
01-10-2021,Ace Hardware,236.36,debit,Grocery shopping,Credit Card
01-10-2021,Mall,53.92,debit,Shopping,Credit Card
01-11-2021,Boston Shawarma,68.92,debit,Restaurants,Credit Card
01-12-2021,MBTA,27.26,debit,Travel expenses,Credit Card
01-12-2021,Lyft,20.79,debit,Travel expenses,Credit Card
01-13-2021,Boston Halal,41.53,debit,Restaurants,Credit Card
01-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
01-14-2021,Ace Hardware,167.19,debit,Grocery shopping,Credit Card
01-14-2021,Credit Transaction,151.82,credit,Dividends,Savings
01-14-2021,Boston Shawarma,76.33,debit,Restaurants,Credit Card
01-14-2021,Market Basket,208.6,debit,Grocery shopping,Credit Card
01-14-2021,Dominos,39.18,debit,Restaurants,Credit Card
01-14-2021,Amazon,22.41,debit,Shopping,Credit Card
01-15-2021,Stop and Shop,200.03,debit,Grocery shopping,Credit Card
01-15-2021,Boston Shawarma,45.5,debit,Restaurants,Credit Card
01-15-2021,Amazon,43.19,debit,Shopping,Credit Card
01-15-2021,Dominos,49.14,debit,Restaurants,Credit Card
01-16-2021,Lyft,25.48,debit,Travel expenses,Credit Card
01-16-2021,Boston Shawarma,38.96,debit,Restaurants,Credit Card
01-16-2021,Dominos,81.28,debit,Restaurants,Credit Card
01-17-2021,Market Basket,193.07,debit,Grocery shopping,Credit Card
01-17-2021,MBTA,20.62,debit,Travel expenses,Credit Card
01-17-2021,Stop and Shop,159.32,debit,Grocery shopping,Credit Card
01-17-2021,Mama-cita,31.01,debit,Restaurants,Credit Card
01-17-2021,Ace Hardware,229.96,debit,Grocery shopping,Credit Card
01-18-2021,Amazon,29.13,debit,Shopping,Credit Card
01-18-2021,Credit Transaction,7.44,credit,Cashback Rewards,Savings
01-19-2021,Boston Halal,40.53,debit,Restaurants,Credit Card
01-19-2021,StandUp show,40.28,debit,Entertainment,Credit Card
01-20-2021,MBTA,20.31,debit,Travel expenses,Credit Card
01-20-2021,Trader Joes,261.49,debit,Grocery shopping,Credit Card
01-21-2021,Market Basket,256.41,debit,Grocery shopping,Credit Card
01-21-2021,Stop and Shop,226.65,debit,Grocery shopping,Credit Card
01-22-2021,Amazon,70.03,debit,Shopping,Credit Card
01-23-2021,Stop and Shop,214.12,debit,Grocery shopping,Credit Card
01-23-2021,Market Basket,175.42,debit,Grocery shopping,Credit Card
01-23-2021,Ace Hardware,200.01,debit,Grocery shopping,Credit Card
01-24-2021,Ace Hardware,225.9,debit,Grocery shopping,Credit Card
01-24-2021,Ice skating,35.84,debit,Entertainment,Credit Card
01-24-2021,Mall,61.55,debit,Shopping,Credit Card
01-24-2021,Market Basket,256.41,debit,Grocery shopping,Credit Card
01-24-2021,Temu,72.02,debit,Shopping,Credit Card
01-25-2021,Boston Halal,43.13,debit,Restaurants,Credit Card
01-25-2021,Ace Hardware,236.22,debit,Grocery shopping,Credit Card
01-25-2021,Mama-cita,76.44,debit,Restaurants,Credit Card
01-25-2021,Temu,29.74,debit,Shopping,Credit Card
01-25-2021,MBTA,14.05,debit,Travel expenses,Credit Card
01-26-2021,Trader Joes,173.01,debit,Grocery shopping,Credit Card
01-26-2021,Temu,47.74,debit,Shopping,Credit Card
01-26-2021,Ace Hardware,230.14,debit,Grocery shopping,Credit Card
01-27-2021,Credit Transaction,119.13,credit,Dividends,Savings
01-28-2021,Lyft,24.45,debit,Travel expenses,Credit Card
01-28-2021,Dominos,59.13,debit,Restaurants,Credit Card
01-28-2021,Amazon,34.35,debit,Shopping,Credit Card
01-28-2021,Uber,30.98,debit,Travel expenses,Credit Card
01-29-2021,Mama-cita,69.27,debit,Restaurants,Credit Card
01-30-2021,Uber,30.15,debit,Travel expenses,Credit Card
01-30-2021,Lyft,26.55,debit,Travel expenses,Credit Card
01-30-2021,Dominos,58.61,debit,Restaurants,Credit Card
01-30-2021,Boston Shawarma,29.1,debit,Restaurants,Credit Card
01-30-2021,Stop and Shop,263.93,debit,Grocery shopping,Credit Card
01-31-2021,Uber,16.89,debit,Travel expenses,Credit Card
01-31-2021,Dominos,27.19,debit,Restaurants,Credit Card
02-01-2021,Market Basket,215.2,debit,Grocery shopping,Credit Card
02-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
02-01-2021,Eversource Electricity,60.87,debit,Utilities,Checking
02-01-2021,National Grid Gas,63.42,debit,Utilities,Checking
02-01-2021,Heating fuel,223.51,debit,Utilities,Checking
02-01-2021,Temu,39.36,debit,Shopping,Credit Card
02-02-2021,Temu,72.44,debit,Shopping,Credit Card
02-03-2021,MBTA,23.48,debit,Travel expenses,Credit Card
02-04-2021,Credit Transaction,5.52,credit,Cashback Rewards,Savings
02-04-2021,Boston Halal,28.6,debit,Restaurants,Credit Card
02-04-2021,Ace Hardware,228.86,debit,Grocery shopping,Credit Card
02-06-2021,Credit Transaction,10.41,credit,Cashback Rewards,Savings
02-06-2021,Temu,77.51,debit,Shopping,Credit Card
02-06-2021,Mall,37.85,debit,Shopping,Credit Card
02-07-2021,Temu,21.54,debit,Shopping,Credit Card
02-07-2021,Market Basket,216.64,debit,Grocery shopping,Credit Card
02-07-2021,Dominos,80.82,debit,Restaurants,Credit Card
02-07-2021,Trader Joes,228.93,debit,Grocery shopping,Credit Card
02-07-2021,Credit Transaction,162.38,credit,Dividends,Savings
02-07-2021,Boston Shawarma,78.93,debit,Restaurants,Credit Card
02-07-2021,Mama-cita,39.38,debit,Restaurants,Credit Card
02-08-2021,Dominos,58.88,debit,Restaurants,Credit Card
02-08-2021,Lyft,22.64,debit,Travel expenses,Credit Card
02-09-2021,Karaoke,43.24,debit,Entertainment,Credit Card
02-10-2021,Amazon,29.25,debit,Shopping,Credit Card
02-10-2021,Trader Joes,246.01,debit,Grocery shopping,Credit Card
02-10-2021,Boston Halal,57.09,debit,Restaurants,Credit Card
02-11-2021,Amazon,38.5,debit,Shopping,Credit Card
02-11-2021,Dominos,83.66,debit,Restaurants,Credit Card
02-12-2021,Uber,11.67,debit,Travel expenses,Credit Card
02-12-2021,Boston Halal,58.56,debit,Restaurants,Credit Card
02-12-2021,Amazon,41.33,debit,Shopping,Credit Card
02-13-2021,Ace Hardware,167.65,debit,Grocery shopping,Credit Card
02-13-2021,Stop and Shop,202.71,debit,Grocery shopping,Credit Card
02-13-2021,Monthly direct deposit - Salary,6180,credit,Salary,Savings
02-13-2021,Ice skating,43.57,debit,Entertainment,Credit Card
02-13-2021,Credit Transaction,7.84,credit,Cashback Rewards,Savings
02-13-2021,Mall,43.53,debit,Shopping,Credit Card
02-14-2021,Stop and Shop,233.9,debit,Grocery shopping,Credit Card
02-15-2021,Temu,37.95,debit,Shopping,Credit Card
02-15-2021,Stop and Shop,258.74,debit,Grocery shopping,Credit Card
02-15-2021,Ace Hardware,227.39,debit,Grocery shopping,Credit Card
02-15-2021,MBTA,21.5,debit,Travel expenses,Credit Card
02-16-2021,Dominos,46.05,debit,Restaurants,Credit Card
02-16-2021,Trader Joes,260.37,debit,Grocery shopping,Credit Card
02-18-2021,Ace Hardware,246.9,debit,Grocery shopping,Credit Card
02-18-2021,Amazon,54.8,debit,Shopping,Credit Card
02-18-2021,Ice skating,50.79,debit,Entertainment,Credit Card
02-18-2021,Mall,32.76,debit,Shopping,Credit Card
02-18-2021,Boston Halal,32.73,debit,Restaurants,Credit Card
02-19-2021,Temu,38.38,debit,Shopping,Credit Card
02-19-2021,Mall,43.74,debit,Shopping,Credit Card
02-19-2021,Ace Hardware,164.05,debit,Grocery shopping,Credit Card
02-19-2021,Stop and Shop,241.23,debit,Grocery shopping,Credit Card
02-19-2021,Amazon,73.05,debit,Shopping,Credit Card
02-20-2021,AMC Boston,46.6,debit,Entertainment,Credit Card
02-20-2021,Amazon,60.13,debit,Shopping,Credit Card
02-20-2021,Temu,51.71,debit,Shopping,Credit Card
02-20-2021,Boston Halal,68.27,debit,Restaurants,Credit Card
02-21-2021,Boston Shawarma,72.71,debit,Restaurants,Credit Card
02-21-2021,Boston Halal,71.7,debit,Restaurants,Credit Card
02-21-2021,Ace Hardware,186.01,debit,Grocery shopping,Credit Card
02-21-2021,Credit Transaction,171.36,credit,Dividends,Savings
02-21-2021,Dominos,73.14,debit,Restaurants,Credit Card
02-22-2021,Boston Halal,52.38,debit,Restaurants,Credit Card
02-23-2021,Dominos,77.06,debit,Restaurants,Credit Card
02-23-2021,Boston Shawarma,42.2,debit,Restaurants,Credit Card
02-23-2021,Stop and Shop,213.45,debit,Grocery shopping,Credit Card
02-24-2021,Ace Hardware,226.97,debit,Grocery shopping,Credit Card
02-24-2021,Trader Joes,203.35,debit,Grocery shopping,Credit Card
02-25-2021,Amazon,39.19,debit,Shopping,Credit Card
02-25-2021,Dominos,74.75,debit,Restaurants,Credit Card
02-25-2021,Market Basket,193.47,debit,Grocery shopping,Credit Card
02-25-2021,Trader Joes,193.61,debit,Grocery shopping,Credit Card
02-26-2021,Boston Shawarma,37.61,debit,Restaurants,Credit Card
02-26-2021,Trader Joes,162.89,debit,Grocery shopping,Credit Card
02-26-2021,Lyft,25.86,debit,Travel expenses,Credit Card
02-26-2021,Stop and Shop,183.21,debit,Grocery shopping,Credit Card
02-27-2021,Mama-cita,65.99,debit,Restaurants,Credit Card
02-28-2021,Temu,27.42,debit,Shopping,Credit Card
02-28-2021,Ace Hardware,186.89,debit,Grocery shopping,Credit Card
02-28-2021,Dominos,49.37,debit,Restaurants,Credit Card
02-28-2021,Market Basket,186.41,debit,Grocery shopping,Credit Card
03-01-2021,Rent/ Mortgage,1450,debit,Mortgage & Rent,Savings
03-01-2021,Eversource Electricity,57.13,debit,Utilities,Checking
03-01-2021,National Grid Gas,60.36,debit,Utilities,Checking
03-01-2021,Heating fuel,196.24,debit,Utilities,Checking
